AK12_lead_mass,AK12_lead_pt,DR_AK12_tau,HTT_boosted,HTT_boosted_WithKinFit,HTT_semi_boosted,HTT_semi_boosted_WithKinFit,HTTv2_lead_mass,HTTv2_lead_pt,HadTop_eta,HadTop_pt,HadTop_pt_CSVsort3rd,HadTop_pt_CSVsort3rd_WithKinFit,HadTop_pt_boosted,HadTop_pt_boosted_WithKinFit,HadTop_pt_highestCSV,HadTop_pt_highestCSV_WithKinFit,HadTop_pt_multilep,HadTop_pt_semi_boosted,HadTop_pt_semi_boosted_WithKinFit,avg_dr_jet,b1_loose_pt,b1_pt,b2_loose_pt,b2_pt,detabb,detabb_loose,dr_lep1_tau_os,dr_lep2_tau_ss,dr_leps,drbb,drbb_loose,evtWeight,fitHTptoHTmass,fitHTptoHTpt,fittedHadTop_eta,fittedHadTop_pt,genTopPt,genTopPt_CSVsort3rd,genTopPt_CSVsort3rd_WithKinFit,genTopPt_boosted,genTopPt_boosted_WithKinFit,genTopPt_highestCSV,genTopPt_highestCSV_WithKinFit,genTopPt_multilep,genTopPt_semi_boosted,genTopPt_semi_boosted_WithKinFit,genWeight,htmiss,lep1_conePt,lep1_eta,lep1_fake_prob,lep1_genLepPt,lep1_pt,lep1_tth_mva,lep2_conePt,lep2_eta,lep2_fake_prob,lep2_genLepPt,lep2_pt,lep2_tth_mva,mT_lep1,mT_lep2,mTauTauVis,max_lep_eta,mbb,mbb_loose,minDR_AK12_L,minDR_AK12_lep,minDR_HTTv2_L,minDR_HTTv2_lep,minDR_HTTv2_tau,min_lep_eta,mindr_lep1_jet,mindr_lep2_jet,mindr_tau_jet,ptbb,ptbb_loose,ptmiss,res-HTT,res-HTT_CSVsort3rd,res-HTT_CSVsort3rd_WithKinFit,res-HTT_IHEP,res-HTT_highestCSV,res-HTT_highestCSV_WithKinFit,tau_eta,tau_fake_prob,tau_genTauPt,tau_mva,tau_pt,N_jetAK12,N_jetAK8,bWj1Wj2_isGenMatchedWithKinFit,bWj1Wj2_isGenMatched_CSVsort3rd,bWj1Wj2_isGenMatched_CSVsort3rd_WithKinFit,bWj1Wj2_isGenMatched_IHEP,bWj1Wj2_isGenMatched_boosted,bWj1Wj2_isGenMatched_boosted_WithKinFit,bWj1Wj2_isGenMatched_highestCSV,bWj1Wj2_isGenMatched_highestCSV_WithKinFit,bWj1Wj2_isGenMatched_semi_boosted,bWj1Wj2_isGenMatched_semi_boosted_WithKinFit,hadtruth,hadtruth_boosted,hadtruth_semi_boosted,lep1_charge,lep1_isTight,lep1_tau_charge,lep2_charge,lep2_isTight,nBJetLoose,nBJetMedium,nElectron,nHTTv2,nJet,nLep,nMuon,nTau,tau_charge,tau_isTight,run,luminosityBlock,event,
210.25,292.27045,0.4629742,0.0,0.0,0.15009396,0.0,-1.0,-1.0,1.5555001,77.439415,77.439415,77.439415,0.0,0.0,77.439415,77.439415,77.439415,292.27045,0.0,2.1176438,87.64585,59.73211,59.73211,-1.0,-1.0,1.3973694,1.1695154,3.2242982,2.6429462,-1.0,3.1713746,0.0050664716,1.0,1.0,1.5555001,77.439415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.64291,99.38388,0.19177246,1.0,96.25,99.38388,0.9963074,83.816315,1.6896973,1.0,82.0,83.816315,0.9784851,8.905772,209.9558,85.21246,1.6896973,-1.0,180.78197,0.4629742,0.70660496,-1.0,-1.0,-1.0,0.19177246,0.6934037,0.7682336,0.5504254,-1.0,35.078117,173.78165,0.2712181,0.01886766,0.020886244,-0.9999718,0.0034185117,0.008333851,1.4824219,1.0,0.0,0.93896484,70.542885,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-1,1,2,1,2,0,3,2,0,1,1,1,1,10096,27953739,
101.8125,156.45699,0.22880979,0.0,0.0,0.3161071,0.0,-1.0,-1.0,1.6016369,62.621235,62.621235,62.621235,0.0,0.0,62.621235,62.621235,62.621235,156.45699,0.0,1.9393827,71.59417,71.40626,71.40626,50.001205,1.3503418,1.8753662,4.7245255,3.3268733,2.7418768,1.7364649,2.5641375,0.0,1.0,1.0,1.6016369,62.621235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,135.27776,34.860962,-0.16882324,1.0,34.75,34.860962,0.99505615,27.329329,2.3847656,1.0,27.0625,27.329329,0.944397,80.12899,127.185196,240.6345,2.3847656,109.29503,191.35974,0.22880979,3.2411523,-1.0,-1.0,-1.0,-0.16882324,1.0862559,2.0365617,1.0628747,104.35753,91.73661,214.12065,0.9509106,0.818719,0.82354516,0.85184574,0.39864436,0.5049851,-1.7189941,0.15813051,0.0,0.44702148,34.18592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-1,1,3,2,0,0,4,2,2,1,1,0,1,10096,27954263,
-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.699826,103.36242,103.36242,68.88703,0.0,0.0,103.36242,103.36242,103.36242,0.0,0.0,2.4018283,74.8432,74.8432,30.654375,30.654375,1.361084,1.361084,3.2051308,1.92396,1.6662679,1.5788985,1.5788985,0.00417995,1.0,1.0,0.699826,103.36242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.999832,79.874054,0.9147949,1.0,78.75,79.874054,0.98172,28.168827,-0.11517334,1.0,29.5,28.168827,0.9407959,143.86444,56.365192,241.32455,0.9147949,82.02018,82.02018,-1.0,-1.0,-1.0,-1.0,-1.0,-0.11517334,2.2875426,1.7015083,1.8046228,98.677765,98.677765,67.885544,0.3948214,0.25158763,0.035567667,-0.9925113,0.03845807,0.01891064,-2.038086,0.15542768,0.0,0.75341797,39.249733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,2,2,2,0,4,2,0,1,-1,1,1,10154,28114875,
166.75,256.6815,2.7801337,0.0,0.0,0.08949051,0.0,-1.0,-1.0,2.2369459,56.470337,56.470337,56.470337,0.0,0.0,56.470337,56.470337,56.470337,256.6815,0.0,2.3889747,75.89886,75.89886,73.433716,-1.0,-1.0,0.630249,2.8354955,3.001896,2.0098817,-1.0,2.596844,0.000863842,1.0,1.0,2.2369459,56.470337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.638172,57.823505,-0.4658203,1.0,57.625,57.823505,0.9863281,13.750511,1.3540039,1.0,13.59375,13.750511,0.9132385,191.72876,109.95993,86.585915,1.3540039,-1.0,151.23253,0.40922529,0.40922529,-1.0,-1.0,-1.0,-0.4658203,2.1438625,1.0035458,0.7399733,-1.0,45.785248,224.47069,0.24199808,0.026053157,0.03701204,-0.99866456,0.00486295,0.013883676,0.95288086,1.0,0.0,0.92822266,21.898504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,2,1,0,0,3,2,2,1,-1,1,1,10154,28114969,
63.375,134.56674,0.46244508,0.0,0.0,0.6647051,0.0,-1.0,-1.0,1.453159,106.80978,106.80978,106.80978,0.0,0.0,106.80978,106.80978,106.80978,134.56674,0.0,2.2374616,78.65864,78.65864,70.94794,70.94794,0.55358887,0.55358887,3.1122282,1.2884189,2.2662446,1.7555821,1.7555821,0.00078121724,1.0,1.0,1.453159,106.80978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.426735,63.64853,-0.97180176,1.0,62.0,63.64853,0.9977722,58.747536,-0.96533203,0.092897,0.0,28.007484,-0.9979553,65.67276,104.651054,101.710846,-0.96533203,120.26012,120.26012,0.46244508,1.6075506,-1.0,-1.0,-1.0,-0.97180176,2.1772187,0.03940168,0.67987174,100.79495,100.79495,97.7648,0.4402306,0.048357077,0.10000441,-0.9954771,0.0044695935,0.02182028,-1.7675781,0.15715349,0.0,0.6699219,34.952385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,0,2,2,0,0,3,2,2,1,1,1,1,10154,28116068,
118.5625,248.5352,0.54376453,0.0,0.0,0.06286001,0.0,-1.0,-1.0,1.3322117,98.56912,91.81433,83.26329,0.0,0.0,91.81433,91.81433,98.56912,248.5352,0.0,2.700266,109.58277,109.58277,-1.0,-1.0,-1.0,-1.0,1.8032085,1.792728,3.0452685,-1.0,-1.0,0.0048088073,1.0,1.0,1.3322117,98.56912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,150.5631,55.201534,-0.36645508,1.0,55.875,55.201534,0.98568726,47.92747,0.8487549,1.0,47.5,47.92747,0.9957886,178.8936,117.528824,99.911026,0.8487549,-1.0,-1.0,0.54376453,1.5226083,-1.0,-1.0,-1.0,-0.36645508,1.11687,1.0714262,0.9120633,-1.0,-1.0,187.12473,0.13823429,0.089291245,0.007780418,-0.99747473,0.008210567,0.007604102,1.1203613,0.15404795,0.0,0.3996582,50.18494,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,1,1,2,0,4,2,0,1,-1,0,1,10550,29213151,
150.625,488.1879,1.7220409,0.0,0.0,0.7586722,0.0,-1.0,-1.0,0.78125125,378.17084,378.17084,378.17084,0.0,0.0,219.43414,219.43414,378.17084,488.1879,0.0,1.8701898,154.55139,154.55139,-1.0,-1.0,-1.0,-1.0,1.6507273,2.0272543,2.8828506,-1.0,-1.0,0.006640494,1.0,1.0,0.78125125,378.17084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,183.5323,179.644,-1.5236816,1.0,199.0,186.05377,0.8742676,113.39128,-0.93518066,1.0,112.75,113.39128,0.94104004,77.67036,295.52658,170.96962,-0.93518066,-1.0,-1.0,0.30606952,0.30606952,-1.0,-1.0,-1.0,-1.5236816,0.82826954,0.41515803,1.61224,-1.0,-1.0,192.9748,0.74988323,0.1842591,0.034265574,-0.97618806,0.012253077,0.024993585,-0.72509766,1.0,66.25,0.40942383,64.89123,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,2,0,5,2,0,1,1,0,1,10582,29300025,
97.6875,169.30872,0.7815134,0.0,0.0,0.501534,0.0,-1.0,-1.0,1.2286898,153.82065,153.82065,153.82065,0.0,0.0,153.82065,153.82065,153.82065,169.30872,0.0,1.5820973,120.872025,120.872025,-1.0,-1.0,-1.0,-1.0,2.8203423,2.8705943,1.6074083,-1.0,-1.0,0.0051456126,1.0,1.0,1.2286898,153.82065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.160133,70.50205,-2.2792969,1.0,72.25,70.50205,0.9923401,60.180607,-0.6809082,1.0,58.875,60.180607,0.9852295,36.26468,26.27878,92.36938,-0.6809082,-1.0,-1.0,0.7815134,2.908182,-1.0,-1.0,-1.0,-2.2792969,2.3265812,1.5692253,0.7122834,-1.0,-1.0,33.747818,0.79024965,0.43638742,0.293514,-0.6830221,0.07822272,0.04822561,-1.8571777,0.16530693,0.0,0.29467773,29.813599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,1,1,0,0,4,2,2,1,-1,0,1,10582,29301278,
57.875,160.59332,1.9418576,0.0,0.0,0.024671916,0.0,-1.0,-1.0,3.2843554,35.18264,155.69576,155.69576,0.0,0.0,155.69576,155.69576,155.69576,160.59332,0.0,1.8693622,100.98921,100.98921,54.85545,-1.0,-1.0,0.3984375,1.1480472,2.023701,3.037977,-1.0,1.3957258,0.004089218,1.0,1.0,3.2843554,35.18264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.52859,55.431683,0.6734619,1.0,56.375,55.431683,0.99450684,12.105474,-0.75671387,1.0,12.0625,12.105474,0.91625977,96.98911,35.179985,40.40685,0.6734619,-1.0,102.24734,0.39680958,0.39680958,-1.0,-1.0,-1.0,-0.75671387,2.542867,0.4515154,1.913759,-1.0,125.569954,87.61942,0.16636872,0.5763424,0.580304,-0.99891615,0.20150313,0.23900424,-0.21142578,0.17508681,0.0,0.36450195,21.813478,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,2,1,0,0,4,2,2,1,-1,0,1,11509,31866273,
131.75,634.61456,1.5747117,0.025567811,0.0,0.14042613,0.0,385.5,422.5308,0.9392289,468.0481,468.0481,215.66641,422.5308,0.0,206.47318,468.0481,0.0,634.61456,0.0,2.3000114,345.91986,345.91986,39.98079,39.98079,3.06958,3.06958,3.0432854,1.4868921,2.8659472,3.609456,3.609456,0.005220402,1.0,1.0,0.9392289,468.0481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.863821,196.15561,-0.8881836,1.0,188.5,196.15561,0.98931885,37.73973,1.197998,1.0,36.875,37.73973,0.90704346,189.1595,38.030384,75.2462,1.197998,555.9471,555.9471,1.5747117,1.961244,0.7481496,0.7481496,2.0488155,-0.8881836,0.45196363,0.8356058,1.5764433,335.17953,335.17953,46.217606,0.5968152,0.26378766,0.22640368,-1.0,0.06567544,0.034260467,0.2694702,0.16236924,0.0,0.19226074,30.793283,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-2,1,1,2,2,0,1,5,2,2,1,-1,0,1,10666,29531410,
