AK12_lead_mass,AK12_lead_pt,DR_AK12_tau,HTT_boosted,HTT_boosted_WithKinFit,HTT_semi_boosted,HTT_semi_boosted_WithKinFit,HTTv2_lead_mass,HTTv2_lead_pt,HadTop_eta,HadTop_pt,HadTop_pt_CSVsort3rd,HadTop_pt_CSVsort3rd_WithKinFit,HadTop_pt_boosted,HadTop_pt_boosted_WithKinFit,HadTop_pt_highestCSV,HadTop_pt_highestCSV_WithKinFit,HadTop_pt_multilep,HadTop_pt_semi_boosted,HadTop_pt_semi_boosted_WithKinFit,avg_dr_jet,b1_loose_pt,b1_pt,b2_loose_pt,b2_pt,detabb,detabb_loose,dr_lep1_tau_os,dr_lep2_tau_ss,dr_leps,drbb,drbb_loose,evtWeight,fitHTptoHTmass,fitHTptoHTpt,fittedHadTop_eta,fittedHadTop_pt,genTopPt,genTopPt_CSVsort3rd,genTopPt_CSVsort3rd_WithKinFit,genTopPt_boosted,genTopPt_boosted_WithKinFit,genTopPt_highestCSV,genTopPt_highestCSV_WithKinFit,genTopPt_multilep,genTopPt_semi_boosted,genTopPt_semi_boosted_WithKinFit,genWeight,htmiss,lep1_conePt,lep1_eta,lep1_fake_prob,lep1_genLepPt,lep1_pt,lep1_tth_mva,lep2_conePt,lep2_eta,lep2_fake_prob,lep2_genLepPt,lep2_pt,lep2_tth_mva,mT_lep1,mT_lep2,mTauTauVis,max_lep_eta,mbb,mbb_loose,minDR_AK12_L,minDR_AK12_lep,minDR_HTTv2_L,minDR_HTTv2_lep,minDR_HTTv2_tau,min_lep_eta,mindr_lep1_jet,mindr_lep2_jet,mindr_tau_jet,ptbb,ptbb_loose,ptmiss,res-HTT,res-HTT_CSVsort3rd,res-HTT_CSVsort3rd_WithKinFit,res-HTT_IHEP,res-HTT_highestCSV,res-HTT_highestCSV_WithKinFit,tau_eta,tau_fake_prob,tau_genTauPt,tau_mva,tau_pt,N_jetAK12,N_jetAK8,bWj1Wj2_isGenMatchedWithKinFit,bWj1Wj2_isGenMatched_CSVsort3rd,bWj1Wj2_isGenMatched_CSVsort3rd_WithKinFit,bWj1Wj2_isGenMatched_IHEP,bWj1Wj2_isGenMatched_boosted,bWj1Wj2_isGenMatched_boosted_WithKinFit,bWj1Wj2_isGenMatched_highestCSV,bWj1Wj2_isGenMatched_highestCSV_WithKinFit,bWj1Wj2_isGenMatched_semi_boosted,bWj1Wj2_isGenMatched_semi_boosted_WithKinFit,hadtruth,hadtruth_boosted,hadtruth_semi_boosted,lep1_charge,lep1_isTight,lep1_tau_charge,lep2_charge,lep2_isTight,nBJetLoose,nBJetMedium,nElectron,nHTTv2,nJet,nLep,nMuon,nTau,tau_charge,tau_isTight,run,luminosityBlock,event,
-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,4.6289682,14.09369,14.09369,14.09369,0.0,0.0,14.09369,14.09369,0.0,0.0,0.0,2.3424797,89.84281,89.84281,64.64044,64.64044,0.7661133,0.7661133,3.8475614,1.5603325,2.474204,1.5402308,1.5402308,0.0030101507,1.0,1.0,4.6289682,14.09369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95.9736,73.07762,1.234375,1.0,75.25,73.07762,0.99697876,29.767122,-0.6444092,1.0,29.875,29.767122,0.9647827,107.51739,118.74664,376.26135,1.234375,117.30897,117.30897,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6444092,1.1968055,2.5523,3.5515497,122.27112,122.27112,121.4536,0.07943599,0.15393026,0.17376076,-1.0,0.020298302,0.06346154,-2.199707,0.14744756,0.0,0.1105957,61.770535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,1,2,2,0,0,3,2,2,1,1,0,1,455,1604734,
82.1875,152.65227,0.32120818,0.0,0.0,0.6922824,0.0,-1.0,-1.0,1.570172,61.71215,61.71215,61.71215,0.0,0.0,61.71215,61.71215,61.71215,152.65227,0.0,2.3065462,67.25048,67.25048,32.26571,-1.0,-1.0,1.0048218,2.360436,2.7701924,1.6833706,-1.0,2.909014,0.0044783293,1.0,1.0,1.570172,61.71215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.582184,54.7051,-2.2382812,1.0,56.0,54.7051,0.95092773,40.175293,-0.5625,1.0,40.5,40.175293,0.9891968,92.6221,71.76548,112.154724,-0.5625,-1.0,104.8804,0.32120818,2.040879,-1.0,-1.0,-1.0,-2.2382812,1.6281942,1.0864726,0.82955664,-1.0,39.830086,92.149284,0.1602065,0.0068770945,0.002453056,-0.99803364,0.000750928,0.002176139,-1.7990723,0.15006916,0.0,0.0044441223,64.63707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,1,2,1,1,0,3,2,1,1,1,0,1,455,1604788,
57.9375,130.1778,2.2718353,0.030925097,0.0,0.016276233,0.0,123.4375,222.87036,0.39207175,166.47433,166.47433,165.0164,222.87036,0.0,166.47433,166.47433,166.47433,130.1778,0.0,1.7755077,32.255898,32.255898,-1.0,-1.0,-1.0,-1.0,2.2046492,2.8593209,3.2192192,-1.0,-1.0,0.0041721393,1.0,1.0,0.39207175,166.47433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,119.34599,156.88092,0.9379883,1.0,154.0,156.88092,0.99542236,15.208272,-1.6408691,1.0,14.90625,15.208272,0.9499512,265.67114,37.352448,39.17051,0.9379883,-1.0,-1.0,1.8149945,1.8149945,1.0557871,1.8051038,1.0557871,-1.6408691,1.5107096,0.92480606,1.2812341,-1.0,-1.0,114.84317,0.77140605,0.67301726,0.39803895,-0.989523,0.48684838,0.39677978,-0.5720215,0.1699423,0.0,0.6411133,25.477598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-2,1,1,1,1,0,1,5,2,2,1,-1,1,1,456,1607656,
85.8125,238.82246,0.30451787,0.0,0.0,0.9609385,0.0,-1.0,-1.0,0.50388235,182.99292,90.11102,90.11102,0.0,0.0,90.11102,90.11102,90.11102,131.56621,0.0,2.8083253,202.52751,57.916397,57.916397,-1.0,-1.0,1.8752441,2.2421308,3.6214488,3.0557444,-1.0,2.2897592,0.0040854444,1.0,1.0,0.50388235,182.99292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,1.0,110.09527,45.007507,-0.2284851,1.0,42.25,42.279926,0.19384003,26.188437,-1.2553711,1.0,26.5,26.188437,0.951416,20.09806,58.021286,83.61258,-0.2284851,-1.0,270.40497,0.30451787,1.9539856,-1.0,-1.0,-1.0,-1.2553711,1.3695439,0.89922214,1.062227,-1.0,224.34612,32.789085,0.31787556,0.090207905,0.13708879,-0.9999855,0.016744263,0.031960104,1.6433105,0.16951023,0.0,0.0791626,27.582893,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,-1,1,2,1,1,0,4,2,1,1,-1,0,1,456,1608767,
113.125,341.79816,0.1364004,0.0,0.0,0.84713876,0.0,-1.0,-1.0,0.24418025,168.81879,168.81879,168.81879,0.0,0.0,168.81879,168.81879,0.0,274.89496,0.0,2.6693673,213.63878,213.63878,62.569195,62.569195,1.1392822,1.1392822,1.1416539,1.9548725,3.0932503,2.6865168,2.6865168,0.0033972333,1.0,1.0,0.24418025,168.81879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.4543,119.4172,0.8902588,1.0,123.5,119.4172,0.9934082,34.2557,0.075912476,1.0,34.125,34.2557,0.92752075,261.29294,79.58071,95.91174,0.8902588,258.92828,258.92828,0.1364004,1.0056802,-1.0,-1.0,-1.0,0.075912476,0.71874994,1.6437693,1.2450479,171.04929,171.04929,177.46318,0.30235812,0.0077730557,0.00065492874,-1.0,0.0004710933,0.00023377557,0.4421997,1.0,0.0,0.78759766,224.65987,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-1,1,2,2,1,0,3,2,1,1,1,1,1,523,1845585,
114.5,188.61101,2.7929373,0.0,0.0,0.94260496,0.0,-1.0,-1.0,2.125516,76.73008,76.73008,76.73008,0.0,0.0,76.73008,76.73008,76.73008,188.61101,0.0,2.4262805,82.85727,39.006012,39.006012,-1.0,-1.0,1.0629883,3.0722072,1.3476993,2.537671,-1.0,2.2403996,0.0030000866,1.0,1.0,2.125516,76.73008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.60757,97.71457,-0.23770142,1.0,97.75,97.71457,0.995697,96.11375,1.1853027,1.0,95.5,96.11375,0.9862366,110.59198,143.39,166.21521,1.1853027,-1.0,114.97286,0.39143762,0.39143762,-1.0,-1.0,-1.0,-0.23770142,2.0189517,1.0311751,0.67647344,-1.0,76.56034,58.576088,0.80602807,0.63951004,0.5830224,0.47187075,0.16400464,0.29403257,0.13241577,0.1531031,0.0,0.36816406,55.80982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-1,1,2,1,0,0,3,2,2,1,1,0,1,523,1846492,
79.0625,170.77194,2.8681467,0.0,0.0,0.008141488,0.0,-1.0,-1.0,0.74747545,164.5249,164.5249,164.5249,0.0,0.0,164.5249,164.5249,0.0,170.77194,0.0,0.6485149,42.147823,42.147823,-1.0,-1.0,-1.0,-1.0,0.6225891,2.5906024,3.2005944,-1.0,-1.0,0.0009511202,1.0,1.0,0.74747545,164.5249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,163.64539,114.03862,-0.21871948,1.0,114.0,114.03862,0.99664307,34.158344,1.140625,1.0,34.25,34.158344,0.9885254,225.48889,14.422547,26.351616,1.140625,-1.0,-1.0,1.4290017,1.4290017,-1.0,-1.0,-1.0,-0.21871948,1.0048348,2.260633,2.7143908,-1.0,-1.0,111.46756,0.04538305,0.02567639,0.04084065,-1.0,0.004952686,0.02135826,0.77905273,1.0,56.5,0.65283203,52.99153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-1,1,1,1,0,0,3,2,2,1,1,0,1,523,1846947,
-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.9000926,52.297256,52.297256,52.297256,0.0,0.0,52.297256,52.297256,0.0,0.0,0.0,3.3059924,48.413094,48.413094,34.01576,34.01576,0.854126,0.854126,2.1647086,3.0541732,1.1748881,2.1502845,2.1502845,0.0046626795,1.0,1.0,1.9000926,52.297256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,78.524155,106.983406,0.54333496,1.0,60.375,106.983406,0.9755249,18.179085,0.92736816,1.0,18.6875,18.179085,0.90237427,155.66734,31.015022,34.66239,0.92736816,78.37974,78.37974,-1.0,-1.0,-1.0,-1.0,-1.0,0.54333496,0.68784046,0.81407726,2.2332876,47.015945,47.015945,83.99995,0.28120357,0.0014605799,0.002897781,-1.0,0.0043430766,0.0054604346,0.48583984,1.0,21.5,0.94384766,20.373333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-1,1,2,2,2,0,3,2,0,1,1,1,1,523,1847193,
-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.4217172,96.37507,96.37507,96.37507,0.0,0.0,96.37507,96.37507,96.37507,0.0,0.0,2.3581407,93.84472,93.84472,-1.0,-1.0,-1.0,-1.0,2.2813177,1.5340976,0.87402374,-1.0,-1.0,0.0032594304,1.0,1.0,1.4217172,96.37507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.59388,39.2301,-1.9501953,1.0,38.0,39.2301,0.95391846,19.45849,-1.6481934,1.0,19.875,19.45849,0.9458618,24.273876,44.044773,155.8267,-1.6481934,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.9501953,1.445929,1.9624476,2.2742283,-1.0,-1.0,68.79201,0.94361883,0.65774894,0.73596144,0.2862584,0.11041035,0.2275011,-2.1396484,1.0,0.0,0.93652344,185.95976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,1,1,1,1,0,3,2,1,1,1,1,1,524,1848082,
97.1875,207.07034,3.0514348,0.0,0.0,0.78807235,0.0,-1.0,-1.0,2.8231893,30.522648,30.522648,30.522648,0.0,0.0,30.522648,30.522648,30.522648,207.07034,0.0,2.102255,57.102737,57.102737,37.18124,-1.0,-1.0,0.7967529,2.9997125,2.2380192,3.0034108,-1.0,1.9415234,0.0034170456,1.0,1.0,2.8231893,30.522648,55.375,55.375,55.375,0.0,0.0,55.375,55.375,55.375,0.0,0.0,1.0,72.191864,122.64939,1.4355469,1.0,124.5,122.64939,0.99227905,64.24993,-0.44317627,1.0,63.875,64.24993,0.9958496,147.46768,121.94769,113.01033,1.4355469,-1.0,82.74411,0.07677641,0.07677641,-1.0,-1.0,-1.0,-0.44317627,0.70979404,2.079402,0.7862226,-1.0,61.650288,74.00305,0.86476797,0.60509986,0.4903647,0.28030184,0.15355797,0.21418704,1.6999512,0.17348258,0.0,0.7089844,25.716795,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,-1,1,0,1,1,2,1,1,0,4,2,1,1,1,1,1,5004,17671736,
