AK12_lead_mass,AK12_lead_pt,DR_AK12_tau,HTT_boosted,HTT_boosted_WithKinFit,HTT_semi_boosted,HTT_semi_boosted_WithKinFit,HTTv2_lead_mass,HTTv2_lead_pt,HadTop_eta,HadTop_pt,HadTop_pt_CSVsort3rd,HadTop_pt_CSVsort3rd_WithKinFit,HadTop_pt_boosted,HadTop_pt_boosted_WithKinFit,HadTop_pt_highestCSV,HadTop_pt_highestCSV_WithKinFit,HadTop_pt_multilep,HadTop_pt_semi_boosted,HadTop_pt_semi_boosted_WithKinFit,avg_dr_jet,b1_loose_pt,b1_pt,b2_loose_pt,b2_pt,detabb,detabb_loose,dr_lep1_tau_os,dr_lep2_tau_ss,dr_leps,drbb,drbb_loose,evtWeight,fitHTptoHTmass,fitHTptoHTpt,fittedHadTop_eta,fittedHadTop_pt,genTopPt,genTopPt_CSVsort3rd,genTopPt_CSVsort3rd_WithKinFit,genTopPt_boosted,genTopPt_boosted_WithKinFit,genTopPt_highestCSV,genTopPt_highestCSV_WithKinFit,genTopPt_multilep,genTopPt_semi_boosted,genTopPt_semi_boosted_WithKinFit,genWeight,htmiss,lep1_conePt,lep1_eta,lep1_fake_prob,lep1_genLepPt,lep1_pt,lep1_tth_mva,lep2_conePt,lep2_eta,lep2_fake_prob,lep2_genLepPt,lep2_pt,lep2_tth_mva,mT_lep1,mT_lep2,mTauTauVis,max_lep_eta,mbb,mbb_loose,minDR_AK12_L,minDR_AK12_lep,minDR_HTTv2_L,minDR_HTTv2_lep,minDR_HTTv2_tau,min_lep_eta,mindr_lep1_jet,mindr_lep2_jet,mindr_tau_jet,ptbb,ptbb_loose,ptmiss,res-HTT,res-HTT_CSVsort3rd,res-HTT_CSVsort3rd_WithKinFit,res-HTT_IHEP,res-HTT_highestCSV,res-HTT_highestCSV_WithKinFit,tau_eta,tau_fake_prob,tau_genTauPt,tau_mva,tau_pt,N_jetAK12,N_jetAK8,bWj1Wj2_isGenMatchedWithKinFit,bWj1Wj2_isGenMatched_CSVsort3rd,bWj1Wj2_isGenMatched_CSVsort3rd_WithKinFit,bWj1Wj2_isGenMatched_IHEP,bWj1Wj2_isGenMatched_boosted,bWj1Wj2_isGenMatched_boosted_WithKinFit,bWj1Wj2_isGenMatched_highestCSV,bWj1Wj2_isGenMatched_highestCSV_WithKinFit,bWj1Wj2_isGenMatched_semi_boosted,bWj1Wj2_isGenMatched_semi_boosted_WithKinFit,hadtruth,hadtruth_boosted,hadtruth_semi_boosted,lep1_charge,lep1_isTight,lep1_tau_charge,lep2_charge,lep2_isTight,nBJetLoose,nBJetMedium,nElectron,nHTTv2,nJet,nLep,nMuon,nTau,tau_charge,tau_isTight,run,luminosityBlock,event,
145.25,222.91516,4.1136928,0.0,0.0,0.3266223,0.0,-1.0,-1.0,1.4116048,193.86896,193.86896,193.86896,0.0,0.0,193.86896,193.86896,193.86896,222.91516,0.0,1.7041152,126.26615,126.26615,29.661968,-1.0,-1.0,0.5418091,3.0764399,3.8315501,2.5197084,-1.0,2.3923013,0.0023931195,1.0,1.0,1.4116048,193.86896,186.0,186.0,186.0,0.0,0.0,186.0,186.0,186.0,0.0,0.0,1.0,71.68685,119.714386,2.4174805,1.0,109.5,119.714386,0.9633484,16.090183,0.7055664,1.0,16.0625,16.090183,0.9237671,54.71964,48.979954,62.53308,2.4174805,-1.0,118.17528,1.0421,1.0421,-1.0,-1.0,-1.0,0.7055664,2.5013852,0.60209954,2.2399554,-1.0,108.00974,39.446815,0.9377978,0.8930518,0.91804993,0.789151,0.46431005,0.788567,-1.3930664,1.0,11.65625,-0.090026855,25.484617,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,-1,1,-2,1,1,2,1,1,0,3,2,1,1,-1,0,1,1490,5261617,
60.8125,139.08182,2.4122176,0.0,0.0,0.24832223,0.0,-1.0,-1.0,1.2497147,115.35293,115.35293,115.35293,0.0,0.0,115.35293,115.35293,115.35293,139.08182,0.0,2.1020966,115.18607,115.18607,-1.0,-1.0,-1.0,-1.0,2.6833656,3.5938447,2.2280426,-1.0,-1.0,0.0,1.0,1.0,1.2497147,115.35293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,143.89525,28.115486,-2.2636719,1.0,28.75,28.115486,0.93927,14.380014,-0.08560181,1.0,14.28125,14.380014,0.9411926,118.81902,82.629974,35.735157,-0.08560181,-1.0,-1.0,0.9693012,0.9693012,-1.0,-1.0,-1.0,-2.2636719,1.5023713,0.9919745,1.5813235,-1.0,-1.0,125.53552,0.840469,0.41328382,0.48639536,0.7330666,0.081391476,0.13306467,0.6431885,0.17643735,0.0,0.10650635,20.857372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-2,1,1,1,1,0,0,3,2,2,1,-1,0,1,1490,5262514,
80.4375,210.16368,2.8869655,0.0,0.0,0.9825089,0.0,-1.0,-1.0,1.4582864,148.49509,148.49509,148.49509,0.0,0.0,148.49509,148.49509,148.49509,210.16368,0.0,2.5126712,109.76796,109.76796,34.45315,34.45315,1.2705078,1.2705078,1.0714589,3.2427247,2.429481,1.8267037,1.8267037,0.0035567302,1.0,1.0,1.4582864,148.49509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,77.02732,94.698975,-0.2994995,1.0,95.75,94.698975,0.9923706,82.47875,-1.2485352,1.0,78.25,82.47875,0.99728394,130.71054,13.114647,44.647907,-0.2994995,113.69331,113.69331,0.38497615,0.38497615,-1.0,-1.0,-1.0,-1.2485352,0.70768183,1.662148,2.0753124,123.15864,123.15864,51.16866,0.92241085,0.20129009,0.3769104,-0.8659502,0.021079017,0.07803328,-1.5109863,0.17954469,0.0,-0.07470703,22.90633,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-1,1,3,2,1,0,4,2,1,1,1,0,1,1491,5263345,
-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.3672152,90.48632,90.48632,90.48632,0.0,0.0,90.48632,90.48632,90.48632,0.0,0.0,2.1403418,32.25584,32.25584,-1.0,-1.0,-1.0,-1.0,2.5106583,3.108029,1.377657,-1.0,-1.0,0.0034820957,1.0,1.0,1.3672152,90.48632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,77.69968,114.84097,-1.0068359,1.0,104.5,106.00897,0.80856323,112.58598,0.20248413,0.11793338,0.0,90.09909,-0.78549194,283.67123,257.3063,101.78408,0.20248413,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0068359,2.407192,2.5354264,0.8227603,-1.0,-1.0,192.3576,0.7732206,0.74866736,0.69989455,-0.4267873,0.32122383,0.3354466,-0.29589844,1.0,26.9375,0.68847656,24.325157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,1,1,2,0,3,2,0,1,1,1,1,1491,5263652,
103.6875,274.1323,1.6329193,0.0,0.0,0.8010815,0.0,-1.0,-1.0,0.24495557,130.32083,130.32083,107.14202,0.0,0.0,130.32083,130.32083,130.32083,249.88568,0.0,2.0736482,48.537075,48.537075,42.801952,42.801952,0.95603085,0.95603085,1.63026,1.0577909,2.5795698,1.3776598,1.3776598,0.003266035,1.0,1.0,0.24495557,130.32083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.00491,175.69295,1.7495117,1.0,171.5,175.69295,0.9842529,51.588043,0.96447754,1.0,50.125,51.588043,0.97195435,190.61497,94.145164,132.94846,1.7495117,64.76378,64.76378,0.7165535,0.7165535,-1.0,-1.0,-1.0,0.96447754,0.79115236,0.70626324,1.3865416,80.37964,80.37964,71.02547,0.7213598,0.9483953,0.78576314,-0.9739815,0.75645334,0.27554473,0.91516113,0.15740241,0.0,0.51660156,41.92141,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,1,2,2,2,0,4,2,0,1,1,0,1,1491,5263859,
141.125,253.38869,0.26226658,0.0,0.0,0.96232885,0.0,-1.0,-1.0,1.4215612,162.93639,162.93639,162.93639,0.0,0.0,162.93639,162.93639,162.93639,200.16762,0.0,2.0467668,107.34145,107.34145,97.64963,54.70431,0.36279297,0.111328125,2.8744717,3.3727987,2.5203886,2.6251953,0.7951852,0.00020833052,1.0,1.0,1.4215612,162.93639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,104.36942,79.236206,-0.15701294,1.0,78.5,79.236206,0.9958191,43.916225,2.3417969,1.0,43.25,43.916225,0.9419861,156.79652,112.85834,98.41358,2.3417969,152.0526,86.99089,0.26226658,2.9213297,-1.0,-1.0,-1.0,-0.15701294,1.6948398,0.87349313,0.4473416,66.718376,189.34677,78.68752,0.8675624,0.6641475,0.7299612,0.9548114,0.36621603,0.471605,1.3388672,1.0,47.875,0.96728516,45.028896,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-1,1,3,2,0,0,5,2,2,1,1,1,1,1491,5264092,
133.875,542.26306,0.6349214,0.0,0.0,0.03982984,0.0,-1.0,-1.0,1.608328,43.004135,463.0164,31.772299,0.0,0.0,163.65437,260.77472,31.772299,132.09415,0.0,2.4905355,476.4611,476.4611,427.94333,-1.0,-1.0,0.62768555,1.0237763,1.5670397,2.552641,-1.0,2.6192899,0.0052440604,1.0,1.0,1.608328,43.004135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96.53428,55.205975,-0.24932861,1.0,55.875,55.205975,0.99523926,39.30299,1.2126465,1.0,39.375,39.30299,0.9543152,73.49477,79.419655,37.508606,1.2126465,-1.0,914.5937,0.40831584,0.40831584,-1.0,-1.0,-1.0,-0.24932861,1.0551127,0.47996655,0.6076648,-1.0,270.67508,128.08542,0.55994314,0.15824631,0.108723596,-0.8173986,0.047594875,0.08495268,0.46209717,0.15900065,0.0,0.5205078,33.822224,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-1,1,3,1,2,0,7,2,0,1,1,0,1,1505,5313413,
95.875,173.85664,1.842567,0.0,0.0,0.67038447,0.0,-1.0,-1.0,1.1613476,245.88618,245.88618,115.58581,0.0,0.0,245.88618,245.88618,144.30922,173.85664,0.0,2.1251173,146.39684,146.39684,-1.0,-1.0,-1.0,-1.0,1.1790212,1.2342713,2.1933305,-1.0,-1.0,0.0037152434,1.0,1.0,1.1613476,245.88618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,104.32931,175.56465,2.2109375,1.0,166.5,175.56465,0.98638916,56.11062,1.9677734,1.0,50.0,56.11062,0.932312,191.39497,165.34758,48.591133,2.2109375,-1.0,-1.0,1.7189032,1.7189032,-1.0,-1.0,-1.0,1.9677734,1.5995909,1.1872435,1.5379459,-1.0,-1.0,127.51434,0.7904336,0.38892493,0.3504053,-0.9878319,0.07614911,0.08481554,1.5859375,0.15952677,0.0,0.82470703,33.093777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-1,1,1,1,1,0,4,2,1,1,1,1,1,1505,5314025,
171.125,275.5645,2.5655751,0.8117918,0.0,0.63762957,0.0,155.25,253.84117,0.09119669,122.69148,229.45178,229.45178,253.84117,0.0,229.45178,229.45178,229.45178,214.72215,0.0,2.1895661,100.82727,100.82727,74.70119,74.70119,1.8115234,1.8115234,2.5650961,1.3794172,1.2512144,3.1973224,3.1973224,0.008052889,1.0,1.0,0.09119669,122.69148,0.0,0.0,0.0,244.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0853333,98.52843,-0.12780762,1.0,97.25,98.52843,0.99676514,32.524273,0.30249023,0.12076846,0.0,32.524273,0.95028687,48.152008,60.790356,94.50359,0.30249023,246.97282,246.97282,0.45446116,0.45446116,0.8475469,2.1840794,0.8475469,-0.12780762,0.83757824,1.3781614,0.5550905,50.766953,50.766953,41.566727,0.7622758,0.6099019,0.29112205,-0.08300196,0.13004448,0.20870888,0.16912842,0.17173943,0.0,0.87109375,24.193611,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,-1,1,2,2,1,1,6,2,1,1,-1,1,1,1513,5341342,
-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.3224683,11.123073,51.245144,11.123073,0.0,0.0,51.245144,51.245144,11.123073,0.0,0.0,2.6252384,47.333546,47.333546,27.730844,-1.0,-1.0,2.4405518,2.3639734,2.1945252,2.591405,-1.0,2.5466852,0.0043747397,1.0,1.0,2.3224683,11.123073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67.79997,59.877556,-0.08709717,1.0,60.625,59.877556,0.99575806,47.836937,-1.1606445,1.0,44.5,47.836937,0.9585571,98.60304,59.986706,66.16288,-0.08709717,-1.0,115.67015,-1.0,-1.0,-1.0,-1.0,-1.0,-1.1606445,0.9453265,1.9824533,1.1493355,-1.0,70.49821,44.842503,0.5976677,0.19203806,0.09040506,-0.9764148,0.03873227,0.085909516,-2.2651367,0.18353073,0.0,0.4350586,21.07319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-2,1,1,2,1,1,0,4,2,1,1,-1,0,1,1513,5343408,
