AK12_lead_mass,AK12_lead_pt,DR_AK12_tau,HTT_boosted,HTT_boosted_WithKinFit,HTT_semi_boosted,HTT_semi_boosted_WithKinFit,HTTv2_lead_mass,HTTv2_lead_pt,HadTop_eta,HadTop_pt,HadTop_pt_CSVsort3rd,HadTop_pt_CSVsort3rd_WithKinFit,HadTop_pt_boosted,HadTop_pt_boosted_WithKinFit,HadTop_pt_highestCSV,HadTop_pt_highestCSV_WithKinFit,HadTop_pt_multilep,HadTop_pt_semi_boosted,HadTop_pt_semi_boosted_WithKinFit,avg_dr_jet,b1_loose_pt,b1_pt,b2_loose_pt,b2_pt,detabb,detabb_loose,dr_lep1_tau_os,dr_lep2_tau_ss,dr_leps,drbb,drbb_loose,evtWeight,fitHTptoHTmass,fitHTptoHTpt,fittedHadTop_eta,fittedHadTop_pt,genTopPt,genTopPt_CSVsort3rd,genTopPt_CSVsort3rd_WithKinFit,genTopPt_boosted,genTopPt_boosted_WithKinFit,genTopPt_highestCSV,genTopPt_highestCSV_WithKinFit,genTopPt_multilep,genTopPt_semi_boosted,genTopPt_semi_boosted_WithKinFit,genWeight,htmiss,lep1_conePt,lep1_eta,lep1_fake_prob,lep1_genLepPt,lep1_pt,lep1_tth_mva,lep2_conePt,lep2_eta,lep2_fake_prob,lep2_genLepPt,lep2_pt,lep2_tth_mva,mT_lep1,mT_lep2,mTauTauVis,max_lep_eta,mbb,mbb_loose,minDR_AK12_L,minDR_AK12_lep,minDR_HTTv2_L,minDR_HTTv2_lep,minDR_HTTv2_tau,min_lep_eta,mindr_lep1_jet,mindr_lep2_jet,mindr_tau_jet,ptbb,ptbb_loose,ptmiss,res-HTT,res-HTT_CSVsort3rd,res-HTT_CSVsort3rd_WithKinFit,res-HTT_IHEP,res-HTT_highestCSV,res-HTT_highestCSV_WithKinFit,tau_eta,tau_fake_prob,tau_genTauPt,tau_mva,tau_pt,N_jetAK12,N_jetAK8,bWj1Wj2_isGenMatchedWithKinFit,bWj1Wj2_isGenMatched_CSVsort3rd,bWj1Wj2_isGenMatched_CSVsort3rd_WithKinFit,bWj1Wj2_isGenMatched_IHEP,bWj1Wj2_isGenMatched_boosted,bWj1Wj2_isGenMatched_boosted_WithKinFit,bWj1Wj2_isGenMatched_highestCSV,bWj1Wj2_isGenMatched_highestCSV_WithKinFit,bWj1Wj2_isGenMatched_semi_boosted,bWj1Wj2_isGenMatched_semi_boosted_WithKinFit,hadtruth,hadtruth_boosted,hadtruth_semi_boosted,lep1_charge,lep1_isTight,lep1_tau_charge,lep2_charge,lep2_isTight,nBJetLoose,nBJetMedium,nElectron,nHTTv2,nJet,nLep,nMuon,nTau,tau_charge,tau_isTight,run,luminosityBlock,event,
-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.3424828,105.278625,105.278625,105.278625,0.0,0.0,105.278625,105.278625,105.278625,0.0,0.0,2.0300026,39.970284,39.970284,-1.0,-1.0,-1.0,-1.0,1.5513554,0.5196662,2.0681262,-1.0,-1.0,0.052478187,1.0,1.0,1.3424828,105.278625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6983,11.166268,95.22991,1.8205566,1.0,94.25,95.22991,0.95596313,34.863907,0.7199707,1.0,35.125,34.863907,0.97210693,31.047966,32.63428,80.35486,1.8205566,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7199707,1.7390274,0.8097251,0.9628334,-1.0,-1.0,7.691431,0.82170063,0.38244325,0.56442624,-0.19688477,0.26243955,0.19049835,0.9552002,0.16309613,0.0,0.7753906,30.28792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,1,1,1,1,0,4,2,1,1,1,1,1,1171,1133346,
102.9375,157.10529,1.5896096,0.0,0.0,0.6053749,0.0,-1.0,-1.0,0.3246606,136.6637,136.6637,136.6637,0.0,0.0,136.6637,136.6637,136.6637,157.10529,0.0,1.3162587,64.091705,64.091705,32.863632,-1.0,-1.0,0.60998535,2.1575756,1.0672847,1.0908593,-1.0,0.7909319,0.048270933,1.0,1.0,0.3246606,136.6637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6983,122.15969,73.24659,-0.99035645,1.0,72.25,73.24659,0.99050903,59.345158,-1.390625,1.0,58.875,59.345158,0.9963989,188.38383,105.05783,68.28416,-0.99035645,-1.0,38.74321,0.52563834,0.52563834,-1.0,-1.0,-1.0,-1.390625,1.4780518,2.5020692,0.7536239,-1.0,94.221,154.34506,0.20634721,0.05174016,0.06338402,-0.9970319,0.011323785,0.014196424,-0.55358887,0.17469978,0.0,0.72802734,22.087917,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-2,1,1,2,1,1,0,3,2,1,1,-1,1,1,1171,1133654,
109.125,150.3752,0.52695155,0.0,0.0,0.93203837,0.0,-1.0,-1.0,1.6522905,19.442905,19.442905,19.442905,0.0,0.0,19.442905,19.442905,0.0,150.3752,0.0,3.1246822,91.99998,76.24908,76.24908,43.545135,2.6866455,0.05847168,2.3109596,0.9453472,1.3715392,2.8004234,2.8357165,0.040154416,1.0,1.0,1.6522905,19.442905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6983,82.56646,50.7201,-0.20703125,1.0,50.375,50.7201,0.9788513,41.124237,-0.18353271,1.0,41.375,41.124237,0.9371948,174.07236,107.245,56.633778,-0.18353271,211.1472,167.74239,0.52695155,0.60097367,-1.0,-1.0,-1.0,-0.20703125,1.6078968,1.3641009,1.3164904,111.280754,30.030924,152.35793,0.21206224,0.012934936,0.007462575,-1.0,0.001062572,0.0036094172,-0.36016846,0.17321567,0.0,0.085632324,23.142107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-2,1,1,3,2,0,0,3,2,2,1,-1,0,1,1171,1133999,
113.625,144.33005,0.6509029,0.0,0.0,0.8347701,0.0,-1.0,-1.0,0.6752119,130.05998,154.88101,123.054405,0.0,0.0,170.62999,154.88101,130.05998,144.33005,0.0,2.3560154,55.593365,55.593365,42.545376,42.545376,0.782959,0.782959,3.335263,1.5095233,3.5087814,0.9735595,0.9735595,0.031175552,1.0,1.0,0.6752119,130.05998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6983,106.36045,63.065067,-0.7344971,1.0,63.5,63.065067,0.9977722,10.794854,0.94799805,1.0,11.34375,11.257188,0.89779663,121.9452,17.033245,143.51524,0.94799805,50.73199,50.73199,0.6509029,0.8668994,-1.0,-1.0,-1.0,-0.7344971,2.2564924,0.656559,0.8593566,94.13391,94.13391,66.67506,0.95376974,0.07002666,0.006761935,-0.9999823,0.009843915,0.0062060077,1.9628906,0.18403766,0.0,0.32177734,20.840893,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,0,3,3,0,0,5,2,2,1,1,0,1,1172,1134701,
-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.7486703,4.2582717,4.2582717,4.2582717,0.0,0.0,4.2582717,4.2582717,4.2582717,0.0,0.0,2.4660735,32.470184,32.470184,-1.0,-1.0,-1.0,-1.0,2.4306715,2.8446884,1.9702383,-1.0,-1.0,0.05148894,1.0,1.0,2.7486703,4.2582717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6983,73.28581,75.83979,0.53796387,1.0,77.0,75.83979,0.9957886,31.391088,-1.2382812,1.0,30.6875,31.391088,0.979126,176.26865,125.93211,71.68402,0.53796387,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.2382812,0.81935364,0.60303456,1.0376756,-1.0,-1.0,126.37467,0.5449894,0.15159896,0.10565458,-0.9935069,0.06743724,0.044364538,0.1852417,0.16114911,0.0,0.7319336,31.643114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-1,1,1,1,1,0,3,2,1,1,1,1,1,1177,1139430,
160.625,236.31691,2.7174408,0.0,0.0,0.06663878,0.0,-1.0,-1.0,1.5319394,151.38213,151.38213,151.38213,0.0,0.0,151.38213,151.38213,0.0,139.82515,0.0,2.5402923,125.50991,125.50991,-1.0,-1.0,-1.0,-1.0,1.0999583,3.9888027,3.8155696,-1.0,-1.0,0.043994784,1.0,1.0,1.5319394,151.38213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6983,68.54349,96.16482,-1.1208496,1.0,98.25,96.16482,0.97735596,27.687809,1.9245605,1.0,26.0,25.436827,0.69692993,135.5997,69.115906,87.901825,1.9245605,-1.0,-1.0,1.7307909,1.7307909,-1.0,-1.0,-1.0,-1.1208496,1.7848946,2.0520043,1.9694917,-1.0,-1.0,67.24527,0.1206833,0.053710192,0.009893453,-1.0,0.0063574715,0.003621961,-0.7684326,0.1503291,0.0,0.9223633,71.928,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,0,1,1,1,0,3,2,1,1,1,1,1,1177,1139737,
-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.06409291,77.452484,77.452484,77.452484,0.0,0.0,77.452484,77.452484,77.452484,0.0,0.0,1.6193789,58.63559,58.63559,-1.0,-1.0,-1.0,-1.0,1.9940288,1.7563063,2.969399,-1.0,-1.0,0.047233976,1.0,1.0,0.06409291,77.452484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6983,42.97211,42.85417,1.8210449,1.0,41.75,42.85417,0.96203613,29.245955,0.4345703,1.0,29.4375,29.245955,0.99209595,21.829262,78.44157,55.77702,1.8210449,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4345703,1.9837893,0.5721142,2.548615,-1.0,-1.0,65.82648,0.24680719,0.057327114,0.05061412,-0.9977651,0.004413546,0.0107538495,2.2075195,0.18151109,0.0,0.48828125,22.00055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-2,1,1,1,1,1,0,3,2,1,1,-1,0,1,1179,1141038,
124.6875,221.0311,0.9188714,0.0,0.0,0.0066344817,0.0,-1.0,-1.0,1.6160929,100.584114,100.584114,100.584114,0.0,0.0,100.584114,100.584114,0.0,221.0311,0.0,1.8765498,147.89018,147.89018,-1.0,-1.0,-1.0,-1.0,2.2349548,0.96505797,3.107037,-1.0,-1.0,0.041556817,1.0,1.0,1.6160929,100.584114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6983,93.644005,90.93384,-0.055282593,1.0,90.0,90.93384,0.996521,33.36649,0.29882812,1.0,33.625,33.36649,0.98706055,175.53989,83.96458,57.674828,0.29882812,-1.0,-1.0,0.9188714,1.270246,-1.0,-1.0,-1.0,-0.055282593,1.3272026,1.2561303,1.1277825,-1.0,-1.0,133.97365,0.043801446,0.2750058,0.50340134,-1.0,0.22377063,0.24234065,0.39440918,0.16238703,0.0,0.03338623,30.780912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-1,1,1,1,0,0,3,2,2,1,1,0,1,1179,1141098,
85.125,154.1758,0.772681,0.0,0.0,0.006894112,0.0,-1.0,-1.0,0.55687606,53.893166,53.893166,53.893166,0.0,0.0,53.893166,53.893166,0.0,154.1758,0.0,2.5530531,76.95839,76.95839,61.357807,61.357807,1.526123,1.526123,2.435241,1.219996,1.2152495,3.4875994,3.4875994,0.0008163306,1.0,1.0,0.55687606,53.893166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6983,83.06405,78.24604,-0.5554199,1.0,78.25,78.24604,0.9966736,25.30312,-0.04246521,1.0,25.4375,25.30312,0.9601135,96.00115,30.19273,52.93341,-0.04246521,180.38669,180.38669,0.772681,1.9003236,-1.0,-1.0,-1.0,-0.5554199,1.9567134,1.0443392,1.0058129,15.605369,15.605369,39.057896,0.12192386,0.04633591,0.09331425,-1.0,0.009145951,0.032628607,-1.0661621,0.16987741,0.0,0.20166016,25.524044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-1,1,2,2,0,0,3,2,2,1,1,0,1,1179,1141510,
123.625,199.1344,1.7810253,0.0,0.0,0.9222504,0.0,-1.0,-1.0,2.2042744,133.24611,133.24611,139.00081,0.0,0.0,133.24611,133.24611,139.00081,132.09886,0.0,2.4105327,108.402855,108.402855,53.67443,53.67443,1.3969727,1.3969727,2.6757221,1.0510633,2.97602,2.4290795,2.4290795,0.0879149,1.0,1.0,2.2042744,133.24611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.97131,90.516205,86.89277,-1.5578613,1.0,84.75,86.89277,0.995697,43.2065,0.6352539,1.0,43.125,43.2065,0.9916687,89.565445,92.76432,171.41844,0.6352539,175.7693,175.7693,0.8428561,0.8428561,-1.0,-1.0,-1.0,-1.5578613,0.9020626,1.1547929,1.8343902,99.62668,99.62668,51.268047,0.8327302,0.473457,0.3408374,-0.51643395,0.16039737,0.22775158,0.923584,0.16230051,0.0,0.5361328,30.841103,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,1,2,2,0,0,6,2,2,1,1,0,1,1179,1141627,
