AK12_lead_mass,AK12_lead_pt,DR_AK12_tau,HTT_boosted,HTT_boosted_WithKinFit,HTT_semi_boosted,HTT_semi_boosted_WithKinFit,HTTv2_lead_mass,HTTv2_lead_pt,HadTop_eta,HadTop_pt,HadTop_pt_CSVsort3rd,HadTop_pt_CSVsort3rd_WithKinFit,HadTop_pt_boosted,HadTop_pt_boosted_WithKinFit,HadTop_pt_highestCSV,HadTop_pt_highestCSV_WithKinFit,HadTop_pt_multilep,HadTop_pt_semi_boosted,HadTop_pt_semi_boosted_WithKinFit,avg_dr_jet,b1_loose_pt,b1_pt,b2_loose_pt,b2_pt,detabb,detabb_loose,dr_lep1_tau_os,dr_lep2_tau_ss,dr_leps,drbb,drbb_loose,evtWeight,fitHTptoHTmass,fitHTptoHTpt,fittedHadTop_eta,fittedHadTop_pt,genTopPt,genTopPt_CSVsort3rd,genTopPt_CSVsort3rd_WithKinFit,genTopPt_boosted,genTopPt_boosted_WithKinFit,genTopPt_highestCSV,genTopPt_highestCSV_WithKinFit,genTopPt_multilep,genTopPt_semi_boosted,genTopPt_semi_boosted_WithKinFit,genWeight,htmiss,lep1_conePt,lep1_eta,lep1_fake_prob,lep1_genLepPt,lep1_pt,lep1_tth_mva,lep2_conePt,lep2_eta,lep2_fake_prob,lep2_genLepPt,lep2_pt,lep2_tth_mva,mT_lep1,mT_lep2,mTauTauVis,max_lep_eta,mbb,mbb_loose,minDR_AK12_L,minDR_AK12_lep,minDR_HTTv2_L,minDR_HTTv2_lep,minDR_HTTv2_tau,min_lep_eta,mindr_lep1_jet,mindr_lep2_jet,mindr_tau_jet,ptbb,ptbb_loose,ptmiss,res-HTT,res-HTT_CSVsort3rd,res-HTT_CSVsort3rd_WithKinFit,res-HTT_IHEP,res-HTT_highestCSV,res-HTT_highestCSV_WithKinFit,tau_eta,tau_fake_prob,tau_genTauPt,tau_mva,tau_pt,N_jetAK12,N_jetAK8,bWj1Wj2_isGenMatchedWithKinFit,bWj1Wj2_isGenMatched_CSVsort3rd,bWj1Wj2_isGenMatched_CSVsort3rd_WithKinFit,bWj1Wj2_isGenMatched_IHEP,bWj1Wj2_isGenMatched_boosted,bWj1Wj2_isGenMatched_boosted_WithKinFit,bWj1Wj2_isGenMatched_highestCSV,bWj1Wj2_isGenMatched_highestCSV_WithKinFit,bWj1Wj2_isGenMatched_semi_boosted,bWj1Wj2_isGenMatched_semi_boosted_WithKinFit,hadtruth,hadtruth_boosted,hadtruth_semi_boosted,lep1_charge,lep1_isTight,lep1_tau_charge,lep2_charge,lep2_isTight,nBJetLoose,nBJetMedium,nElectron,nHTTv2,nJet,nLep,nMuon,nTau,tau_charge,tau_isTight,run,luminosityBlock,event,
-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.579963,94.40097,94.40097,94.40097,0.0,0.0,94.40097,94.40097,94.40097,0.0,0.0,1.8536735,171.46883,-1.0,56.910706,-1.0,-1.0,2.3886719,2.5015445,2.9868503,0.49733323,-1.0,2.6867323,0.0088635,1.0,1.0,1.579963,94.40097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.358,170.0683,82.29257,0.42980957,0.092534736,0.0,66.73451,0.51605225,55.648212,0.18972778,1.0,56.75,55.648212,0.9635925,30.998064,64.084785,139.90834,0.42980957,-1.0,319.09738,-1.0,-1.0,-1.0,-1.0,-1.0,0.18972778,2.595047,2.1833768,1.3482066,-1.0,197.90039,131.44542,0.5918116,0.121692605,0.15068318,-0.91443145,0.021041933,0.055624288,-1.5061035,0.14303644,0.0,0.97802734,57.059814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-1,1,2,0,1,0,4,2,1,1,1,1,1,86671,72248569,
-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.6927043,118.755516,118.755516,118.755516,0.0,0.0,118.755516,118.755516,29.603502,0.0,0.0,2.5475378,37.92741,-1.0,29.186024,-1.0,-1.0,1.1965332,2.6523395,1.9773934,1.1006786,-1.0,2.4464808,0.15232731,1.0,1.0,0.6927043,118.755516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.358,82.528725,35.104404,0.181427,0.07958284,0.0,24.44902,-0.42300415,27.21775,1.1958008,1.0,26.625,27.21775,0.9454346,101.32197,94.39507,66.30176,1.1958008,-1.0,74.33343,-1.0,-1.0,-1.0,-1.0,-1.0,0.181427,0.9342089,0.80773443,1.2986264,-1.0,33.293877,125.73875,0.6452988,0.3071373,0.41011357,-0.90210366,0.04092442,0.13241641,1.307373,0.15693639,0.0,0.4555664,36.79881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,2,0,0,0,5,2,2,1,-1,0,1,54464,45401463,
-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.6285316,48.63612,48.63612,48.63612,0.0,0.0,48.63612,48.63612,48.63612,0.0,0.0,2.3279734,46.368607,46.368607,-1.0,-1.0,-1.0,-1.0,2.8113873,2.6149457,1.6352156,-1.0,-1.0,0.12153316,1.0,1.0,1.6285316,48.63612,82.0,82.0,82.0,0.0,0.0,82.0,82.0,82.0,0.0,0.0,303.358,54.736176,39.65094,-0.7775879,0.118161514,0.0,28.763994,-0.22767639,17.036491,0.18496704,0.13166319,0.0,17.847034,-0.07777405,77.53709,76.828224,60.75436,0.18496704,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7775879,0.8592475,0.88103396,1.9517133,-1.0,-1.0,82.68963,0.72106016,0.5379308,0.62713575,0.3867316,0.21968034,0.3187691,-1.2453613,1.0,0.0,0.9140625,31.390564,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,-1,0,1,1,2,0,3,2,0,1,-1,1,1,93069,77582717,
153.25,238.89659,2.304221,0.19926716,0.0,0.6235391,0.0,124.5,200.8452,0.6773019,115.16531,138.78711,47.244667,200.8452,0.0,138.78711,138.78711,47.244667,238.89659,0.0,2.785766,76.623344,76.623344,69.232414,69.232414,2.0805664,2.0805664,2.8268154,2.596802,1.6512063,3.6000593,3.6000593,0.10963074,1.0,1.0,0.6773019,115.16531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.358,134.0762,44.58374,1.1003418,1.0,43.625,44.58374,0.99368286,17.067112,0.63879395,0.085915,0.0,16.713642,0.8147278,83.80077,89.66377,67.625404,1.1003418,232.55377,232.55377,0.80738676,0.80738676,0.8205933,0.8205933,2.3088865,0.63879395,1.2263359,0.9793184,1.6007897,16.547367,16.547367,124.24081,0.7726318,0.17513731,0.10744932,-0.9955171,0.03524975,0.06664045,2.184082,0.18493715,0.0,-0.16381836,20.429161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,0,2,2,1,1,6,2,1,1,1,0,1,84477,70420211,
111.0625,235.46936,2.6097429,0.0,0.0,0.05962526,0.0,-1.0,-1.0,0.6362676,172.8419,172.8419,172.8419,0.0,0.0,172.8419,172.8419,172.8419,235.46936,0.0,2.5636518,168.32451,168.32451,-1.0,-1.0,-1.0,-1.0,2.3186963,3.67717,3.2220228,-1.0,-1.0,0.03198108,1.0,1.0,0.6362676,172.8419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.358,68.76519,64.234695,-1.2202148,1.0,64.25,64.234695,0.99594116,15.004021,1.8110352,0.06623199,0.0,13.00388,-0.013931274,23.411238,46.411564,33.64373,1.8110352,-1.0,-1.0,2.4025729,2.4025729,-1.0,-1.0,-1.0,-1.2202148,1.1275922,2.096167,1.2337385,-1.0,-1.0,101.87802,0.9364885,0.71620494,0.6922125,0.31393594,0.24275102,0.36620864,2.2617188,0.17531686,0.0,0.043701172,24.863487,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,-2,1,0,1,1,1,0,5,2,1,1,-1,0,1,74333,61964254,
-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.4204721,97.3562,97.3562,97.3562,0.0,0.0,97.3562,97.3562,97.3562,0.0,0.0,1.6258774,28.092098,28.092098,-1.0,-1.0,-1.0,-1.0,1.3990339,0.81558114,1.3620131,-1.0,-1.0,0.11014492,1.0,1.0,1.4204721,97.3562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.358,40.293358,25.902765,-1.3088379,0.12076846,0.0,22.753937,0.32011414,23.704151,-0.284729,1.0,23.8125,23.704151,0.9737854,66.691376,67.85155,39.43286,-0.284729,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.3088379,1.3585242,2.0016613,2.1664486,-1.0,-1.0,51.253265,0.76054424,0.41830707,0.42565683,-0.9824322,0.09045417,0.11896173,-1.673584,0.16746134,0.0,0.6489258,28.668102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-2,1,1,1,1,1,0,3,2,1,1,-1,1,1,47327,39451265,
89.0,218.48296,2.2652388,0.0,0.0,0.3015718,0.0,-1.0,-1.0,0.6828121,267.07953,267.07953,72.6287,0.0,0.0,267.07953,267.07953,267.07953,218.48296,0.0,2.132396,92.14753,92.14753,-1.0,-1.0,-1.0,-1.0,3.0999222,1.7331858,1.3942952,-1.0,-1.0,1.893493e-05,1.0,1.0,0.6828121,267.07953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.358,109.37475,117.22578,-0.12136841,1.0,117.25,117.22578,0.98309326,16.69532,-0.20397949,0.13166319,0.0,11.296561,-0.6996765,31.388422,34.53184,33.547157,-0.12136841,-1.0,-1.0,1.6501203,1.6501203,-1.0,-1.0,-1.0,-0.20397949,0.6489068,1.2365977,0.5751439,-1.0,-1.0,97.12916,0.8451705,0.45223895,0.23737203,0.58718973,0.10863758,0.17864859,0.43463135,0.17403509,0.0,-0.15686035,22.559696,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-1,0,1,1,1,0,5,2,1,1,1,0,1,72109,60110138,
118.25,200.67764,0.94585437,0.0,0.0,0.90057445,0.0,-1.0,-1.0,1.8456011,101.9212,101.9212,101.9212,0.0,0.0,101.9212,101.9212,101.9212,200.67764,0.0,2.166237,44.878742,44.878742,-1.0,-1.0,-1.0,-1.0,0.51104414,2.8440282,2.6489022,-1.0,-1.0,0.13343418,1.0,1.0,1.8456011,101.9212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.358,108.02038,31.861832,-1.8791504,0.109335735,0.0,21.33507,-0.9511719,30.898449,-0.0051078796,1.0,29.5625,29.55934,0.717926,20.991734,92.951546,16.822262,-0.0051078796,-1.0,-1.0,0.94585437,1.4475851,-1.0,-1.0,-1.0,-1.8791504,0.8139454,1.6390444,1.1366067,-1.0,-1.0,156.19614,0.2350331,0.112448476,0.18465163,-0.9928329,0.020546392,0.058526702,-0.24145508,0.15674756,0.0,0.7260742,37.072002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-2,1,0,1,1,0,0,3,2,2,1,-1,1,1,94708,78948600,
