AK12_lead_mass,AK12_lead_pt,DR_AK12_tau,HTT_boosted,HTT_boosted_WithKinFit,HTT_semi_boosted,HTT_semi_boosted_WithKinFit,HTTv2_lead_mass,HTTv2_lead_pt,HadTop_eta,HadTop_pt,HadTop_pt_CSVsort3rd,HadTop_pt_CSVsort3rd_WithKinFit,HadTop_pt_boosted,HadTop_pt_boosted_WithKinFit,HadTop_pt_highestCSV,HadTop_pt_highestCSV_WithKinFit,HadTop_pt_multilep,HadTop_pt_semi_boosted,HadTop_pt_semi_boosted_WithKinFit,avg_dr_jet,b1_loose_pt,b1_pt,b2_loose_pt,b2_pt,detabb,detabb_loose,dr_lep1_tau_os,dr_lep2_tau_ss,dr_leps,drbb,drbb_loose,evtWeight,fitHTptoHTmass,fitHTptoHTpt,fittedHadTop_eta,fittedHadTop_pt,genTopPt,genTopPt_CSVsort3rd,genTopPt_CSVsort3rd_WithKinFit,genTopPt_boosted,genTopPt_boosted_WithKinFit,genTopPt_highestCSV,genTopPt_highestCSV_WithKinFit,genTopPt_multilep,genTopPt_semi_boosted,genTopPt_semi_boosted_WithKinFit,genWeight,htmiss,lep1_conePt,lep1_eta,lep1_fake_prob,lep1_genLepPt,lep1_pt,lep1_tth_mva,lep2_conePt,lep2_eta,lep2_fake_prob,lep2_genLepPt,lep2_pt,lep2_tth_mva,mT_lep1,mT_lep2,mTauTauVis,max_lep_eta,mbb,mbb_loose,minDR_AK12_L,minDR_AK12_lep,minDR_HTTv2_L,minDR_HTTv2_lep,minDR_HTTv2_tau,min_lep_eta,mindr_lep1_jet,mindr_lep2_jet,mindr_tau_jet,ptbb,ptbb_loose,ptmiss,res-HTT,res-HTT_CSVsort3rd,res-HTT_CSVsort3rd_WithKinFit,res-HTT_IHEP,res-HTT_highestCSV,res-HTT_highestCSV_WithKinFit,tau_eta,tau_fake_prob,tau_genTauPt,tau_mva,tau_pt,N_jetAK12,N_jetAK8,bWj1Wj2_isGenMatchedWithKinFit,bWj1Wj2_isGenMatched_CSVsort3rd,bWj1Wj2_isGenMatched_CSVsort3rd_WithKinFit,bWj1Wj2_isGenMatched_IHEP,bWj1Wj2_isGenMatched_boosted,bWj1Wj2_isGenMatched_boosted_WithKinFit,bWj1Wj2_isGenMatched_highestCSV,bWj1Wj2_isGenMatched_highestCSV_WithKinFit,bWj1Wj2_isGenMatched_semi_boosted,bWj1Wj2_isGenMatched_semi_boosted_WithKinFit,hadtruth,hadtruth_boosted,hadtruth_semi_boosted,lep1_charge,lep1_isTight,lep1_tau_charge,lep2_charge,lep2_isTight,nBJetLoose,nBJetMedium,nElectron,nHTTv2,nJet,nLep,nMuon,nTau,tau_charge,tau_isTight,run,luminosityBlock,event,
108.125,146.54301,0.6999961,0.0,0.0,0.7618075,0.0,-1.0,-1.0,2.3307328,101.871666,101.871666,101.871666,0.0,0.0,101.871666,101.871666,101.871666,146.54301,0.0,1.9910599,103.07554,103.07554,-1.0,-1.0,-1.0,-1.0,1.4596099,1.4363197,0.4658828,-1.0,-1.0,0.10013121,1.0,1.0,2.3307328,101.871666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.25,0.0,300.32443,77.16298,53.609104,-1.4589844,1.0,54.25,53.609104,0.97387695,36.877895,-1.9143066,0.08749113,0.0,44.811626,0.8948059,4.360413,7.464315,70.389366,-1.4589844,-1.0,-1.0,0.6999961,2.108749,-1.0,-1.0,-1.0,-1.9143066,1.3172828,1.4071988,0.866908,-1.0,-1.0,27.9367,0.758394,0.38613072,0.28021938,-0.8458112,0.04707971,0.06369018,-2.0595703,0.15339224,0.0,0.5830078,48.753628,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-1,1,0,1,0,1,1,1,0,3,2,1,1,1,0,1,118858,99079945,
-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.3171834,116.57632,116.57632,116.57632,0.0,0.0,116.57632,116.57632,116.57632,0.0,0.0,2.2240014,46.67711,46.67711,39.06317,-1.0,-1.0,0.29455566,3.8673708,2.4635375,2.4807653,-1.0,2.0631275,0.15394554,1.0,1.0,1.3171834,116.57632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.358,47.369835,82.31405,-2.0229492,1.0,90.25,82.31405,0.97824097,39.05094,0.34472656,0.07958284,0.0,33.98742,-0.36914062,22.494898,48.481148,154.8951,0.34472656,-1.0,74.95216,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0229492,2.1939569,1.4449632,1.4294454,-1.0,45.268654,70.38138,0.37525934,0.4312442,0.44565183,-0.25493795,0.17011322,0.262103,0.31677246,0.17290697,0.0,0.4621582,23.361757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,0,2,1,0,0,4,2,2,1,1,0,1,123686,103104316,
-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.5629012,86.13075,82.41274,63.22013,0.0,0.0,82.41274,82.41274,0.0,0.0,0.0,3.1013732,68.762985,68.762985,37.404743,37.404743,2.8392334,2.8392334,2.4515252,1.2848693,2.7721179,3.2031572,3.2031572,0.11862784,1.0,1.0,0.5629012,86.13075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.358,74.075966,48.604168,0.13357544,1.0,49.0,48.604168,0.9934387,28.46613,-0.6660156,0.12076846,0.0,23.241127,0.41082764,48.581245,96.04756,60.82634,0.13357544,210.87206,210.87206,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6660156,1.4075482,1.6907716,1.4181569,81.111465,81.111465,136.0358,0.35343271,0.0065782974,0.009531949,-1.0,0.0012388368,0.0079202335,0.5949707,0.17685403,0.0,0.40307617,20.562864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,0,3,3,2,0,4,2,0,1,1,0,1,118897,99112396,
-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.3358662,26.003286,26.003286,26.003286,0.0,0.0,26.003286,26.003286,26.003286,0.0,0.0,2.3885605,39.88164,39.88164,-1.0,-1.0,-1.0,-1.0,0.9071419,1.443219,2.3419771,-1.0,-1.0,0.09951606,1.0,1.0,2.3358662,26.003286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.358,22.4327,31.907751,0.6080322,1.0,31.6875,31.907751,0.9904785,19.427422,1.1057129,0.13166319,0.0,16.77795,-0.37580872,28.364166,43.388103,19.489883,1.1057129,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6080322,1.1525021,0.7375808,1.5798922,-1.0,-1.0,54.724514,0.22311087,0.021557178,0.036038924,-0.9990223,0.015506173,0.0122029185,0.81970215,0.16485552,0.0,0.8388672,29.067568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-2,1,0,1,1,1,0,3,2,1,1,-1,1,1,122338,101980982,
124.75,150.81728,0.53278434,0.0,0.0,0.05250118,0.0,-1.0,-1.0,0.8310424,212.1717,212.1717,212.1717,0.0,0.0,212.1717,212.1717,0.0,150.81728,0.0,2.7187898,90.378044,-1.0,62.16375,-1.0,-1.0,0.8859863,1.2177823,1.1234009,1.3736773,-1.0,1.3584658,0.098790914,1.0,1.0,0.8310424,212.1717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.358,107.13346,57.797398,0.10041809,1.0,57.125,57.797398,0.99490356,33.063232,1.060791,0.07958284,0.0,22.212154,0.11661148,21.97342,50.462116,57.528088,1.060791,-1.0,102.71869,0.53278434,0.7583461,-1.0,-1.0,-1.0,0.10041809,2.5933344,2.7416475,1.6582568,-1.0,133.4891,76.90926,0.16614927,0.0028102654,0.0017986977,-1.0,0.0005954014,0.0028363261,1.3129883,0.15871942,0.0,0.54248047,34.226677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,0,2,0,0,0,3,2,2,1,1,0,1,132151,110160611,
-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,3.4582481,38.695694,38.695694,38.695694,0.0,0.0,38.695694,38.695694,38.695694,0.0,0.0,3.3969193,71.52246,71.52246,60.83811,-1.0,-1.0,1.6414185,2.2610087,1.1715529,3.4305735,-1.0,3.261066,0.1324515,1.0,1.0,3.4582481,38.695694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.358,161.73987,36.447594,-2.2480469,1.0,33.25,42.12483,0.86709595,11.0118265,1.0556641,1.0,11.625,12.235363,0.8352661,145.3492,76.28807,80.710976,1.0556641,-1.0,178.7932,-1.0,-1.0,-1.0,-1.0,-1.0,-2.2480469,2.0210583,1.4278014,1.3272507,-1.0,23.795645,129.29361,0.20119436,0.11104684,0.08512337,-0.99977213,0.011931319,0.022981567,-0.056381226,0.17626067,0.0,-0.17370605,20.982313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,2,1,1,0,4,2,1,1,1,0,1,119436,99561973,
108.0625,176.67758,2.6018505,0.0,0.0,0.94700795,0.0,-1.0,-1.0,0.90205103,112.61172,112.61172,112.61172,0.0,0.0,112.61172,112.61172,112.61172,176.67758,0.0,1.9731469,41.375607,41.375607,-1.0,-1.0,-1.0,-1.0,2.1353838,2.0713928,1.8407139,-1.0,-1.0,0.12323384,1.0,1.0,0.90205103,112.61172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.5,0.0,300.32443,85.59094,44.106483,0.13171387,0.07958284,0.0,35.373405,0.5986023,21.258415,1.736084,1.0,18.75,21.258415,0.94229126,139.93883,85.83127,75.72337,1.736084,-1.0,-1.0,0.7339616,0.7339616,-1.0,-1.0,-1.0,0.13171387,1.0680641,1.589523,1.2255696,-1.0,-1.0,147.00978,0.61464816,0.39781556,0.41226456,-0.48299837,0.12577994,0.21085966,0.07102966,0.15360974,0.0,0.6665039,52.668003,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,-1,1,1,1,1,0,3,2,1,1,-1,0,1,125437,104564448,
-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.9234515,114.03169,114.03169,114.03169,0.0,0.0,114.03169,114.03169,114.03169,0.0,0.0,2.274608,72.267975,-1.0,42.38254,-1.0,-1.0,0.9595947,2.4091108,2.4968977,1.474244,-1.0,1.5847789,0.059141114,1.0,1.0,0.9234515,114.03169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.358,8.5657215,104.153175,-0.42175293,1.0,113.5,104.153175,0.9834595,14.828122,-1.7832031,0.00664548,0.0,12.419273,-0.5718994,22.760866,0.54818785,106.42029,-0.42175293,-1.0,87.64447,-1.0,-1.0,-1.0,-1.0,-1.0,-1.7832031,2.327313,2.08958,2.3136451,-1.0,94.260994,18.178278,0.5795968,0.16274548,0.19949763,-0.9202247,0.025706979,0.06250401,-1.8635254,0.18360817,0.0,0.4633789,21.037693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,3,0,1,0,3,2,1,1,-1,0,1,119327,99470558,
60.125,156.25748,2.6922276,0.0,0.0,0.7264119,0.0,-1.0,-1.0,2.2891557,74.1793,74.1793,74.1793,0.0,0.0,74.1793,74.1793,0.0,156.25748,0.0,3.2800872,72.008896,72.008896,60.722782,-1.0,-1.0,2.9211426,2.6341603,1.4070176,2.259906,-1.0,4.1832175,0.10865469,1.0,1.0,2.2891557,74.1793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.32443,92.19374,120.930725,0.1162262,1.0,118.0,120.930725,0.99749756,81.9946,-0.056495667,1.0,42.5,81.9946,0.9877014,196.14136,193.61072,195.58511,0.1162262,-1.0,300.75833,0.09168203,0.09168203,-1.0,-1.0,-1.0,-0.056495667,1.319208,1.540335,2.0352335,-1.0,14.899086,137.22624,0.7145016,0.0029848944,0.00090382993,-1.0,0.0017795896,0.00066632626,0.12133789,0.1433075,0.0,0.4633789,84.39391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,2,1,2,0,3,2,0,1,-1,0,1,133180,111018845,
325.75,1242.6255,0.6249106,0.07056502,0.0,0.88542306,0.0,214.125,506.61734,2.2876241,33.49053,33.49053,33.49053,506.61734,0.0,33.49053,33.49053,33.49053,671.09467,0.0,2.5260024,307.2922,307.2922,40.419067,40.419067,0.90208435,0.90208435,3.7664149,0.74915296,3.3049,1.0512539,1.0512539,0.11120427,1.0,1.0,2.2876241,33.49053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.358,310.15262,872.1202,-1.7480469,0.06188945,0.0,791.57166,-0.18362427,17.410772,0.27856445,1.0,18.75,18.588682,0.8128662,1285.4292,66.21325,585.412,0.27856445,123.21769,123.21769,0.6249106,0.98347145,0.668504,1.0577719,0.668504,-1.7480469,0.46869302,0.46411934,0.4127338,342.59467,342.59467,524.8985,0.8822163,0.3994388,0.47723696,0.36421648,0.14898421,0.16877517,1.0251465,0.17142522,0.0,-0.051452637,24.41778,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,2,2,2,1,6,2,0,1,1,0,1,120869,100757048,
