AK12_lead_mass,AK12_lead_pt,DR_AK12_tau,HTT_boosted,HTT_boosted_WithKinFit,HTT_semi_boosted,HTT_semi_boosted_WithKinFit,HTTv2_lead_mass,HTTv2_lead_pt,HadTop_eta,HadTop_pt,HadTop_pt_CSVsort3rd,HadTop_pt_CSVsort3rd_WithKinFit,HadTop_pt_boosted,HadTop_pt_boosted_WithKinFit,HadTop_pt_highestCSV,HadTop_pt_highestCSV_WithKinFit,HadTop_pt_multilep,HadTop_pt_semi_boosted,HadTop_pt_semi_boosted_WithKinFit,avg_dr_jet,b1_loose_pt,b1_pt,b2_loose_pt,b2_pt,detabb,detabb_loose,dr_lep1_tau_os,dr_lep2_tau_ss,dr_leps,drbb,drbb_loose,evtWeight,fitHTptoHTmass,fitHTptoHTpt,fittedHadTop_eta,fittedHadTop_pt,genTopPt,genTopPt_CSVsort3rd,genTopPt_CSVsort3rd_WithKinFit,genTopPt_boosted,genTopPt_boosted_WithKinFit,genTopPt_highestCSV,genTopPt_highestCSV_WithKinFit,genTopPt_multilep,genTopPt_semi_boosted,genTopPt_semi_boosted_WithKinFit,genWeight,htmiss,lep1_conePt,lep1_eta,lep1_fake_prob,lep1_genLepPt,lep1_pt,lep1_tth_mva,lep2_conePt,lep2_eta,lep2_fake_prob,lep2_genLepPt,lep2_pt,lep2_tth_mva,mT_lep1,mT_lep2,mTauTauVis,max_lep_eta,mbb,mbb_loose,minDR_AK12_L,minDR_AK12_lep,minDR_HTTv2_L,minDR_HTTv2_lep,minDR_HTTv2_tau,min_lep_eta,mindr_lep1_jet,mindr_lep2_jet,mindr_tau_jet,ptbb,ptbb_loose,ptmiss,res-HTT,res-HTT_CSVsort3rd,res-HTT_CSVsort3rd_WithKinFit,res-HTT_IHEP,res-HTT_highestCSV,res-HTT_highestCSV_WithKinFit,tau_eta,tau_fake_prob,tau_genTauPt,tau_mva,tau_pt,N_jetAK12,N_jetAK8,bWj1Wj2_isGenMatchedWithKinFit,bWj1Wj2_isGenMatched_CSVsort3rd,bWj1Wj2_isGenMatched_CSVsort3rd_WithKinFit,bWj1Wj2_isGenMatched_IHEP,bWj1Wj2_isGenMatched_boosted,bWj1Wj2_isGenMatched_boosted_WithKinFit,bWj1Wj2_isGenMatched_highestCSV,bWj1Wj2_isGenMatched_highestCSV_WithKinFit,bWj1Wj2_isGenMatched_semi_boosted,bWj1Wj2_isGenMatched_semi_boosted_WithKinFit,hadtruth,hadtruth_boosted,hadtruth_semi_boosted,lep1_charge,lep1_isTight,lep1_tau_charge,lep2_charge,lep2_isTight,nBJetLoose,nBJetMedium,nElectron,nHTTv2,nJet,nLep,nMuon,nTau,tau_charge,tau_isTight,run,luminosityBlock,event,
73.6875,147.94928,4.332299,0.0,0.0,0.2864074,0.0,-1.0,-1.0,1.9671997,67.24786,67.24786,67.24786,0.0,0.0,67.24786,67.24786,67.24786,147.94928,0.0,2.9176657,79.65121,-1.0,40.113716,-1.0,-1.0,1.9029541,4.627757,2.529165,3.124861,-1.0,1.9030298,0.014050097,1.0,1.0,1.9671997,67.24786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.358,49.412735,44.84513,-1.3000488,0.118161514,0.0,31.463196,-0.8840332,38.81157,-0.23226929,1.0,38.5,38.81157,0.95199585,38.77215,96.16857,192.67798,-0.23226929,-1.0,126.247665,0.43587536,0.43587536,-1.0,-1.0,-1.0,-1.3000488,0.84474605,1.3932232,1.1979195,-1.0,119.761086,77.78437,0.73639715,0.4751764,0.32696816,0.17478569,0.11057757,0.18456864,2.265625,0.1619882,0.0,0.037261963,31.587103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,2,0,2,0,5,2,0,1,1,0,1,7318,6473087,
137.5,220.56316,0.86094195,0.0,0.0,0.38774103,0.0,-1.0,-1.0,2.0675244,81.37694,81.37694,81.37694,0.0,0.0,81.37694,81.37694,81.37694,220.56316,0.0,2.2317502,120.70586,120.70586,103.177124,103.177124,0.6726074,0.6726074,0.47267008,1.759849,1.870591,2.4223826,2.4223826,0.1118685,1.0,1.0,2.0675244,81.37694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.358,104.15558,99.128746,0.7758789,0.11793338,0.0,74.056076,-0.80166626,46.55546,0.05961609,1.0,41.625,41.22548,0.5878601,65.9788,34.99867,18.11179,0.7758789,220.89468,220.89468,0.38827366,0.38827366,-1.0,-1.0,-1.0,0.05961609,1.4106617,0.7520312,1.2237537,90.121864,90.121864,14.791943,0.3141924,0.15550463,0.074145116,-0.9805288,0.010364889,0.038991082,-0.28479004,0.15778932,0.0,0.6542969,35.566685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-2,1,0,2,2,1,0,3,2,1,1,-1,0,1,26446,23393283,
90.25,157.15399,2.9361963,0.0,0.0,0.9375639,0.0,-1.0,-1.0,0.027797773,178.64523,178.64523,178.64523,0.0,0.0,178.64523,178.64523,178.64523,157.15399,0.0,2.074164,100.96946,63.37101,79.63241,-1.0,-1.0,0.012298584,0.53202635,1.0946364,1.1898621,-1.0,1.1239076,0.1362103,1.0,1.0,0.027797773,178.64523,167.0,167.0,167.0,0.0,0.0,167.0,167.0,167.0,0.0,0.0,303.358,7.189596,41.172474,-1.5566406,0.08971116,0.0,35.795567,0.32525635,18.41884,-0.7591553,1.0,19.0625,18.41884,0.98184204,93.746956,62.728245,13.279428,-0.7591553,-1.0,98.50935,2.9361963,2.9625907,-1.0,-1.0,-1.0,-1.5566406,2.7308524,1.5841637,1.9346757,-1.0,153.25362,61.656635,0.9495311,0.8915756,0.889413,0.9634661,0.7339989,0.7588951,-0.5374756,0.15894306,0.0,0.38623047,33.90502,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,2,-1,1,3,1,1,0,4,2,1,1,1,0,1,16008,14160034,
133.375,213.55101,1.860187,0.0,0.0,0.14521211,0.0,-1.0,-1.0,1.172481,83.45101,64.12466,68.44823,0.0,0.0,64.12466,83.45101,64.12466,213.55101,0.0,2.4199033,82.65123,82.65123,54.681374,54.681374,2.2364044,2.2364044,2.851081,3.0227175,2.6489573,2.4815469,2.4815469,0.15962131,1.0,1.0,1.172481,83.45101,100.75,0.0,0.0,0.0,0.0,0.0,100.75,0.0,0.0,0.0,303.358,102.81488,125.8681,-0.15359497,1.0,125.5,125.8681,0.9969177,12.24499,0.79345703,0.023739913,0.0,9.064794,0.14336395,62.688625,60.37782,67.071434,0.79345703,197.85912,197.85912,1.860187,2.1025195,-1.0,-1.0,-1.0,-0.15359497,0.62907666,0.620504,0.4902359,118.81882,118.81882,100.80849,0.9572998,0.6435759,0.46362817,0.2516395,0.33483854,0.40895995,-1.767334,0.15608591,0.0,0.2841797,40.02105,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,-1,1,-2,1,0,3,3,0,0,7,2,2,1,-1,0,1,21906,19377525,
-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0319953,93.22028,93.22028,93.22028,0.0,0.0,93.22028,93.22028,93.22028,0.0,0.0,2.1932588,49.352528,49.352528,-1.0,-1.0,-1.0,-1.0,2.5959582,1.3478591,2.1018538,-1.0,-1.0,0.11525862,1.0,1.0,1.0319953,93.22028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.358,47.244854,42.71303,-0.09805298,0.118161514,0.0,31.055696,-0.27363586,27.018463,1.6601562,1.0,26.875,27.018463,0.95144653,10.652807,21.252897,95.56305,1.6601562,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.09805298,1.3803041,2.3480866,2.209994,-1.0,-1.0,28.226847,0.65809214,0.13133343,0.25090906,-0.9764486,0.023829583,0.07182132,-0.93408203,0.16428061,0.0,0.18908691,29.465902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-1,1,1,1,1,0,4,2,1,1,1,0,1,39634,35060182,
-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.8682381,109.473145,109.473145,109.473145,0.0,0.0,109.473145,109.473145,109.473145,0.0,0.0,1.9412259,66.29049,60.265835,60.265835,-1.0,-1.0,0.61364746,1.1575032,1.8885876,3.0458946,-1.0,2.0921404,0.07107775,1.0,1.0,0.8682381,109.473145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.32443,35.052456,63.400467,0.328125,1.0,62.75,63.400467,0.9904175,10.539684,-1.8845215,1.0,6.84375,7.0928864,-0.87472534,12.736072,15.247018,43.785114,0.328125,-1.0,115.3754,-1.0,-1.0,-1.0,-1.0,-1.0,-1.8845215,1.5161595,1.1953466,2.0116882,-1.0,68.559875,14.843058,0.51642793,0.21554013,0.2955686,-0.07350579,0.05324708,0.15038304,-0.5241699,0.17447963,0.0,0.7807617,22.244108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,2,1,1,0,3,2,1,1,-1,1,1,7425,6568153,
123.5625,347.33896,0.5803054,0.0,0.0,0.23484908,0.0,-1.0,-1.0,2.631368,167.4815,167.4815,167.4815,0.0,0.0,167.4815,167.4815,0.0,347.33896,0.0,2.2235978,199.47658,199.47658,81.21777,-1.0,-1.0,0.8630371,0.9034181,1.8561125,2.5976453,-1.0,2.8747745,0.12770711,1.0,1.0,2.631368,167.4815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.358,244.46564,75.392105,2.4262695,0.06188945,0.0,86.223755,0.38734436,35.107723,1.4321289,1.0,154.0,31.293228,0.47790527,252.74324,25.209768,61.925446,2.4262695,-1.0,276.11224,0.3645059,0.3645059,-1.0,-1.0,-1.0,1.4321289,0.42553508,0.7334498,0.5621242,-1.0,128.59105,244.65054,0.18628232,0.060960274,0.021420047,-1.0,0.013632827,0.009226838,1.7226562,0.14366215,0.0,0.37963867,53.6728,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,2,1,2,0,4,2,0,1,1,0,1,33140,29315322,
80.75,169.22318,1.2749897,0.0,0.0,0.7809396,0.0,-1.0,-1.0,0.22887538,175.74985,175.74985,185.1372,0.0,0.0,175.74985,175.74985,175.74985,169.22318,0.0,1.9654346,128.55469,45.64341,45.64341,-1.0,-1.0,0.83288574,1.5824606,3.1852732,1.6756378,-1.0,1.816243,0.096153915,1.0,1.0,0.22887538,175.74985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.358,116.53295,89.42928,-0.5321045,0.11793338,0.0,78.624794,-0.9076843,59.632095,-0.8087158,1.0,59.75,59.632095,0.991333,9.487058,137.91673,51.836067,-0.5321045,-1.0,130.92984,1.2749897,1.9088632,-1.0,-1.0,-1.0,-0.8087158,1.2991515,1.895458,1.1144025,-1.0,134.54596,135.99214,0.8010584,0.6808511,0.30079207,0.20212513,0.23690273,0.2455957,-1.2353516,0.17547816,0.0,0.8359375,21.536177,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-2,1,1,2,1,1,0,4,2,1,1,-1,1,1,33136,29311456,
-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.6181928,73.301765,73.301765,73.301765,0.0,0.0,73.301765,73.301765,0.0,0.0,0.0,2.9618976,126.23571,126.23571,-1.0,-1.0,-1.0,-1.0,1.1830087,2.7165287,1.5454025,-1.0,-1.0,0.023564743,1.0,1.0,1.6181928,73.301765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.32117,68.34981,36.13014,-0.050445557,0.118161514,0.0,35.732655,0.8623657,24.966484,-0.7161865,1.0,24.9375,24.966484,0.92596436,101.810844,109.18973,27.314926,-0.050445557,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7161865,1.1228083,0.82117987,1.7422566,-1.0,-1.0,119.4317,0.030547887,0.038401656,0.015368941,-1.0,0.00036713565,0.0032085567,-1.0168457,0.17250004,0.0,0.8261719,23.651468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-2,1,1,1,1,2,0,3,2,0,1,-1,1,1,27538,24359988,
95.75,143.62979,2.8842692,0.0,0.0,0.9361782,0.0,-1.0,-1.0,1.4194078,82.06738,82.06738,82.06738,0.0,0.0,82.06738,82.06738,82.06738,143.62979,0.0,2.9071283,48.191826,48.191826,30.956507,30.956507,2.560913,2.560913,1.2973408,2.3965366,1.1986369,2.9759727,2.9759727,0.101555295,1.0,1.0,1.4194078,82.06738,96.75,96.75,96.75,0.0,0.0,96.75,96.75,96.75,0.0,0.0,303.358,44.95925,39.704216,0.5784912,0.07958284,0.0,35.35968,-0.973053,33.969456,-0.13568115,0.07958284,0.0,22.737097,-0.75283813,77.92596,30.053455,34.183765,0.5784912,139.17973,139.17973,0.91076505,0.91076505,-1.0,-1.0,-1.0,-0.13568115,0.024404295,1.1783739,1.3074473,58.68806,58.68806,75.862946,0.7418766,0.4309639,0.5920305,-0.29311642,0.11144992,0.3342074,0.6710205,0.17399427,0.0,-0.03366089,22.58869,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,-1,0,2,2,0,0,4,2,2,1,-1,0,1,24107,21324658,
