AK12_lead_mass,AK12_lead_pt,DR_AK12_tau,HTT_boosted,HTT_boosted_WithKinFit,HTT_semi_boosted,HTT_semi_boosted_WithKinFit,HTTv2_lead_mass,HTTv2_lead_pt,HadTop_eta,HadTop_pt,HadTop_pt_CSVsort3rd,HadTop_pt_CSVsort3rd_WithKinFit,HadTop_pt_boosted,HadTop_pt_boosted_WithKinFit,HadTop_pt_highestCSV,HadTop_pt_highestCSV_WithKinFit,HadTop_pt_multilep,HadTop_pt_semi_boosted,HadTop_pt_semi_boosted_WithKinFit,avg_dr_jet,b1_loose_pt,b1_pt,b2_loose_pt,b2_pt,detabb,detabb_loose,dr_lep1_tau_os,dr_lep2_tau_ss,dr_leps,drbb,drbb_loose,evtWeight,fitHTptoHTmass,fitHTptoHTpt,fittedHadTop_eta,fittedHadTop_pt,genTopPt,genTopPt_CSVsort3rd,genTopPt_CSVsort3rd_WithKinFit,genTopPt_boosted,genTopPt_boosted_WithKinFit,genTopPt_highestCSV,genTopPt_highestCSV_WithKinFit,genTopPt_multilep,genTopPt_semi_boosted,genTopPt_semi_boosted_WithKinFit,genWeight,htmiss,lep1_conePt,lep1_eta,lep1_fake_prob,lep1_genLepPt,lep1_pt,lep1_tth_mva,lep2_conePt,lep2_eta,lep2_fake_prob,lep2_genLepPt,lep2_pt,lep2_tth_mva,mT_lep1,mT_lep2,mTauTauVis,max_lep_eta,mbb,mbb_loose,minDR_AK12_L,minDR_AK12_lep,minDR_HTTv2_L,minDR_HTTv2_lep,minDR_HTTv2_tau,min_lep_eta,mindr_lep1_jet,mindr_lep2_jet,mindr_tau_jet,ptbb,ptbb_loose,ptmiss,res-HTT,res-HTT_CSVsort3rd,res-HTT_CSVsort3rd_WithKinFit,res-HTT_IHEP,res-HTT_highestCSV,res-HTT_highestCSV_WithKinFit,tau_eta,tau_fake_prob,tau_genTauPt,tau_mva,tau_pt,N_jetAK12,N_jetAK8,bWj1Wj2_isGenMatchedWithKinFit,bWj1Wj2_isGenMatched_CSVsort3rd,bWj1Wj2_isGenMatched_CSVsort3rd_WithKinFit,bWj1Wj2_isGenMatched_IHEP,bWj1Wj2_isGenMatched_boosted,bWj1Wj2_isGenMatched_boosted_WithKinFit,bWj1Wj2_isGenMatched_highestCSV,bWj1Wj2_isGenMatched_highestCSV_WithKinFit,bWj1Wj2_isGenMatched_semi_boosted,bWj1Wj2_isGenMatched_semi_boosted_WithKinFit,hadtruth,hadtruth_boosted,hadtruth_semi_boosted,lep1_charge,lep1_isTight,lep1_tau_charge,lep2_charge,lep2_isTight,nBJetLoose,nBJetMedium,nElectron,nHTTv2,nJet,nLep,nMuon,nTau,tau_charge,tau_isTight,run,luminosityBlock,event,
-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.38662416,193.38663,193.38663,193.38663,0.0,0.0,193.38663,193.38663,193.38663,0.0,0.0,1.4883068,120.59727,120.59727,-1.0,-1.0,-1.0,-1.0,1.6636064,3.4648898,2.1609251,-1.0,-1.0,0.13381928,1.0,1.0,0.38662416,193.38663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.358,100.161156,80.20585,-1.3395996,1.0,80.0,80.20585,0.9909363,11.569624,-1.9489746,0.00664548,0.0,11.648838,0.1240654,28.658731,58.38305,88.66279,-1.3395996,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.9489746,2.3435884,0.83233684,2.4205987,-1.0,-1.0,83.39587,0.89560944,0.64738023,0.71616095,-0.40400043,0.24929644,0.46375114,0.190979,0.16327105,0.0,0.8334961,30.166416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,1,1,0,0,3,2,2,1,-1,1,1,20001,17692360,
-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.6418313,67.7742,67.7742,67.7742,0.0,0.0,67.7742,67.7742,67.7742,0.0,0.0,2.3708048,86.8562,86.8562,-1.0,-1.0,-1.0,-1.0,0.41166016,2.786433,3.125893,-1.0,-1.0,0.07355921,1.0,1.0,1.6418313,67.7742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.358,71.04412,41.980263,1.4174805,1.0,40.25,41.980263,0.98809814,25.46138,-0.17965698,0.095045954,0.0,17.41865,-0.80862427,105.80117,37.34629,8.015173,1.4174805,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.17965698,0.7211077,1.3664459,1.0646247,-1.0,-1.0,108.65477,0.9266136,0.45081332,0.41596705,-0.54152286,0.23017909,0.13068758,0.18707275,0.17608972,0.0,0.34692383,21.10324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-2,1,0,1,1,1,0,4,2,1,1,-1,0,1,47377,41909082,
81.625,134.31393,2.117544,0.0,0.0,0.9634633,0.0,-1.0,-1.0,4.8294606,9.159237,9.159237,9.159237,0.0,0.0,220.32458,9.159237,9.159237,134.31393,0.0,2.6313853,82.57064,82.57064,56.57402,56.57402,0.022705078,0.022705078,2.5775926,2.694495,0.67498505,2.2857394,2.2857394,0.107325666,1.0,1.0,4.8294606,9.159237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.358,85.35423,35.5727,1.9916992,0.08749113,0.0,31.46352,-0.13509369,33.77655,1.6557617,1.0,34.0,33.77655,0.9749756,7.1807303,35.053753,208.95595,1.9916992,126.84306,126.84306,0.69600564,0.69600564,-1.0,-1.0,-1.0,1.6557617,1.105116,0.7523483,1.6933486,62.40582,62.40582,69.75126,0.43894193,0.2120828,0.11523112,-0.9981272,0.034270506,0.029086871,-0.18234253,0.14174983,0.0,0.56640625,162.51234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,2,2,1,0,4,2,1,1,1,0,1,36916,32655355,
-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.8459122,105.983604,105.983604,105.983604,0.0,0.0,105.983604,105.983604,105.983604,0.0,0.0,2.3752115,36.018726,36.018726,-1.0,-1.0,-1.0,-1.0,3.300832,0.69932246,2.6036546,-1.0,-1.0,0.026756726,1.0,1.0,0.8459122,105.983604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.358,29.52762,100.07354,0.12783813,1.0,100.5,100.07354,0.99676514,10.015113,1.2800293,0.00664548,0.0,8.842501,-0.71121216,71.08071,2.055342,119.77796,1.2800293,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.12783813,1.759253,1.1491814,1.3502452,-1.0,-1.0,16.200071,0.6211547,0.30952543,0.26138148,-0.47661528,0.06277946,0.073627405,1.6435547,0.1830229,0.0,0.5366211,21.306093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,0,1,1,1,0,5,2,1,1,1,0,1,11968,10586902,
116.5625,151.2994,2.4301903,0.0,0.0,0.3305233,0.0,-1.0,-1.0,1.0529661,89.43855,89.43855,89.43855,0.0,0.0,89.43855,89.43855,89.43855,151.2994,0.0,2.5905778,103.17511,103.17511,33.831306,-1.0,-1.0,0.3236084,3.3040786,1.482348,2.8436477,-1.0,1.1986246,0.08805444,1.0,1.0,1.0529661,89.43855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.358,78.675705,31.890074,0.4345703,0.095045954,0.0,21.471275,-0.80459595,28.73123,-1.7338867,1.0,28.875,28.73123,0.99417114,46.785297,70.922,63.602375,0.4345703,-1.0,69.63599,0.97875196,0.97875196,-1.0,-1.0,-1.0,-1.7338867,0.5284654,0.9724594,1.3636497,-1.0,120.89298,45.474277,0.85752594,0.7146484,0.7980873,-0.13445872,0.30809423,0.5622633,-0.43676758,0.17236702,0.0,0.23632812,23.746231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-1,1,2,1,1,0,5,2,1,1,1,0,1,47304,41844662,
74.5,160.34155,0.82554495,0.0,0.0,0.22480202,0.0,-1.0,-1.0,0.7462084,161.95758,161.95758,161.95758,0.0,0.0,161.95758,161.95758,161.95758,160.34155,0.0,1.9651653,136.79997,136.79997,-1.0,-1.0,-1.0,-1.0,1.5363278,2.8291492,2.96285,-1.0,-1.0,0.12549579,1.0,1.0,0.7462084,161.95758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.358,149.05678,39.406124,-0.78015137,0.118161514,0.0,35.565235,-0.05962372,12.728427,-0.39141846,1.0,13.3125,13.1781435,0.89501953,86.006966,76.090515,44.795185,-0.39141846,-1.0,-1.0,0.82554495,1.8363951,-1.0,-1.0,-1.0,-0.78015137,1.8907931,0.7097465,0.9695291,-1.0,-1.0,179.11128,0.18724014,0.17465086,0.035936814,-0.9967055,0.008854232,0.024425134,0.59106445,0.17591648,0.0,0.009399414,21.225832,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,1,1,1,0,3,2,1,1,-1,0,1,42606,37689296,
-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.4919334,37.222637,37.222637,37.222637,0.0,0.0,37.222637,37.222637,37.222637,0.0,0.0,2.3879316,64.67255,64.67255,-1.0,-1.0,-1.0,-1.0,3.166147,2.6395361,1.0326897,-1.0,-1.0,0.094007485,1.0,1.0,0.4919334,37.222637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.32443,17.3234,48.567627,0.6685791,1.0,49.0,48.567627,0.99505615,18.019108,-0.28271484,1.0,18.75,18.960009,0.8621216,57.58522,45.51513,87.03683,0.6685791,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.28271484,0.74115473,1.3253441,0.4867317,-1.0,-1.0,51.91247,0.84933573,0.20238693,0.27904415,0.06371065,0.08638726,0.080454536,-0.21447754,0.160172,0.0,0.2763672,32.325096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,0,1,1,1,0,3,2,1,1,1,0,1,31983,28292041,
94.5,164.40851,0.8180715,0.0,0.0,0.95367485,0.0,-1.0,-1.0,0.42781213,147.45207,147.45207,147.45207,0.0,0.0,147.45207,147.45207,147.45207,164.40851,0.0,2.3023973,108.35181,36.687134,36.687134,-1.0,-1.0,1.4829712,2.7470937,2.4894795,2.7421665,-1.0,2.4259644,0.06308657,1.0,1.0,0.42781213,147.45207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.5,0.0,303.358,155.44194,25.472475,2.1831055,1.0,25.625,25.472475,0.9742737,12.766847,0.67993164,0.023739913,0.0,12.468435,0.8621826,86.446106,35.930496,69.97602,2.1831055,-1.0,146.44516,0.8180715,2.2137337,-1.0,-1.0,-1.0,0.67993164,2.098562,2.0936701,1.0605577,-1.0,101.81588,162.61435,0.17951865,0.12138929,0.24023788,-0.9973369,0.04975248,0.104098976,-0.044258118,0.1772372,0.0,0.018692017,20.292238,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,-1,0,2,1,1,0,3,2,1,1,-1,0,1,1924,1702391,
101.125,292.69916,3.1904511,0.0,0.0,0.2763492,0.0,-1.0,-1.0,1.4302342,44.05322,44.05322,44.05322,0.0,0.0,44.05322,44.05322,0.0,292.69916,0.0,2.5180426,215.37859,215.37859,186.91309,186.91309,0.1397934,0.1397934,1.9687433,2.8443394,2.8027236,3.033984,3.033984,0.09736423,1.0,1.0,1.4302342,44.05322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.358,64.13331,92.19925,-0.011432648,1.0,89.25,92.19925,0.97540283,17.087114,-1.0822754,0.085915,0.0,17.087114,0.92788696,82.42194,49.40497,44.449722,-0.011432648,403.09204,403.09204,0.364986,0.364986,-1.0,-1.0,-1.0,-1.0822754,0.58194053,1.42454,0.7466321,36.114765,36.114765,43.381527,0.14089073,0.04319644,0.001994647,-1.0,0.00095236365,0.0019474512,0.6541748,0.17089938,0.0,0.5078125,24.79326,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-1,1,2,2,1,0,3,2,1,1,1,0,1,962,850565,
163.125,188.19223,2.8755746,0.0,0.0,0.26955485,0.0,-1.0,-1.0,1.4106672,79.22687,163.46487,67.90519,0.0,0.0,163.46487,163.46487,163.46487,188.19223,0.0,1.9362891,65.16184,65.16184,65.088425,-1.0,-1.0,0.708313,2.692864,3.3146257,1.7509466,-1.0,1.2307643,0.13037886,1.0,1.0,1.4106672,79.22687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.358,97.47868,45.11937,-0.063186646,1.0,45.625,45.11937,0.9934387,34.29601,-1.8100586,0.083533704,0.0,25.441217,-0.83084106,68.84008,46.186172,66.89053,-0.063186646,-1.0,86.05572,1.8312395,1.8312395,-1.0,-1.0,-1.0,-1.8100586,1.4546826,2.289692,2.3718135,-1.0,114.10133,107.195175,0.7924344,0.6724492,0.5901231,0.5458398,0.37416795,0.3922966,-1.817627,0.15646972,0.0,0.62646484,46.248985,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,-1,0,3,1,1,0,4,2,1,1,1,0,1,12882,11395453,
