AK12_lead_mass,AK12_lead_pt,DR_AK12_tau,HTT_boosted,HTT_boosted_WithKinFit,HTT_semi_boosted,HTT_semi_boosted_WithKinFit,HTTv2_lead_mass,HTTv2_lead_pt,HadTop_eta,HadTop_pt,HadTop_pt_CSVsort3rd,HadTop_pt_CSVsort3rd_WithKinFit,HadTop_pt_boosted,HadTop_pt_boosted_WithKinFit,HadTop_pt_highestCSV,HadTop_pt_highestCSV_WithKinFit,HadTop_pt_multilep,HadTop_pt_semi_boosted,HadTop_pt_semi_boosted_WithKinFit,avg_dr_jet,b1_loose_pt,b1_pt,b2_loose_pt,b2_pt,detabb,detabb_loose,dr_lep1_tau_os,dr_lep2_tau_ss,dr_leps,drbb,drbb_loose,evtWeight,fitHTptoHTmass,fitHTptoHTpt,fittedHadTop_eta,fittedHadTop_pt,genTopPt,genTopPt_CSVsort3rd,genTopPt_CSVsort3rd_WithKinFit,genTopPt_boosted,genTopPt_boosted_WithKinFit,genTopPt_highestCSV,genTopPt_highestCSV_WithKinFit,genTopPt_multilep,genTopPt_semi_boosted,genTopPt_semi_boosted_WithKinFit,genWeight,htmiss,lep1_conePt,lep1_eta,lep1_fake_prob,lep1_genLepPt,lep1_pt,lep1_tth_mva,lep2_conePt,lep2_eta,lep2_fake_prob,lep2_genLepPt,lep2_pt,lep2_tth_mva,mT_lep1,mT_lep2,mTauTauVis,max_lep_eta,mbb,mbb_loose,minDR_AK12_L,minDR_AK12_lep,minDR_HTTv2_L,minDR_HTTv2_lep,minDR_HTTv2_tau,min_lep_eta,mindr_lep1_jet,mindr_lep2_jet,mindr_tau_jet,ptbb,ptbb_loose,ptmiss,res-HTT,res-HTT_CSVsort3rd,res-HTT_CSVsort3rd_WithKinFit,res-HTT_IHEP,res-HTT_highestCSV,res-HTT_highestCSV_WithKinFit,tau_eta,tau_fake_prob,tau_genTauPt,tau_mva,tau_pt,N_jetAK12,N_jetAK8,bWj1Wj2_isGenMatchedWithKinFit,bWj1Wj2_isGenMatched_CSVsort3rd,bWj1Wj2_isGenMatched_CSVsort3rd_WithKinFit,bWj1Wj2_isGenMatched_IHEP,bWj1Wj2_isGenMatched_boosted,bWj1Wj2_isGenMatched_boosted_WithKinFit,bWj1Wj2_isGenMatched_highestCSV,bWj1Wj2_isGenMatched_highestCSV_WithKinFit,bWj1Wj2_isGenMatched_semi_boosted,bWj1Wj2_isGenMatched_semi_boosted_WithKinFit,hadtruth,hadtruth_boosted,hadtruth_semi_boosted,lep1_charge,lep1_isTight,lep1_tau_charge,lep2_charge,lep2_isTight,nBJetLoose,nBJetMedium,nElectron,nHTTv2,nJet,nLep,nMuon,nTau,tau_charge,tau_isTight,run,luminosityBlock,event,
-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.6401866,69.04301,69.04301,69.04301,0.0,0.0,69.04301,69.04301,69.04301,0.0,0.0,2.4724414,71.48923,71.48923,-1.0,-1.0,-1.0,-1.0,1.9126954,1.7366531,2.7402165,-1.0,-1.0,0.049603093,1.0,1.0,0.6401866,69.04301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6983,62.02999,36.006832,-1.5895996,1.0,38.75,36.006832,0.98236084,34.619083,-1.0498047,1.0,34.625,34.619083,0.92453,87.01627,27.13358,55.53166,-1.0498047,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.5895996,1.3080289,2.1327844,1.8643726,-1.0,-1.0,68.93923,0.7330598,0.26033902,0.3358563,-0.40881053,0.051332705,0.119526096,-1.4550781,0.16069594,0.0,0.04437256,31.959259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,1,1,1,0,3,2,1,1,-1,0,1,72029,67094378,
149.375,195.40944,0.6953844,0.0,0.0,0.32639852,0.0,-1.0,-1.0,2.9546773,43.41996,43.41996,43.41996,0.0,0.0,43.41996,43.41996,0.0,195.40944,0.0,3.112221,102.112526,63.14659,63.14659,-1.0,-1.0,3.1872559,1.6661894,1.0421956,2.6761181,-1.0,3.9749591,0.04846216,1.0,1.0,2.9546773,43.41996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6983,92.82015,108.73714,-1.0048828,1.0,105.25,108.73714,0.9581604,31.3844,-0.39135742,1.0,25.0625,25.0522,0.89453125,154.58566,63.469284,36.093502,-0.39135742,-1.0,409.23996,0.49489385,0.49489385,-1.0,-1.0,-1.0,-1.0048828,1.2772471,1.4591657,0.5361064,-1.0,71.57961,75.5282,0.08812431,0.012984422,0.017921632,-1.0,0.0017985771,0.0014401766,-0.5732422,0.17261752,0.0,0.54296875,23.5678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-2,1,0,2,1,2,0,3,2,0,1,-1,0,1,72029,67094555,
-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.8807878,135.97765,135.97765,135.97765,0.0,0.0,135.97765,135.97765,0.0,0.0,0.0,2.1112435,98.80862,45.771038,45.771038,-1.0,-1.0,1.2432861,2.6461515,3.3439767,0.6996742,-1.0,1.2864815,0.036741182,1.0,1.0,2.8807878,135.97765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.97131,157.80042,34.13684,-0.04271698,1.0,33.625,34.13684,0.95370483,30.89303,0.34777832,1.0,30.0,30.89303,0.90963745,82.629135,102.02672,59.95354,0.34777832,-1.0,99.812454,-1.0,-1.0,-1.0,-1.0,-1.0,-0.04271698,0.9084924,0.5541216,0.57163835,-1.0,142.87604,120.47371,0.20878652,0.40250057,0.27331322,-1.0,0.13062604,0.26464683,1.6403809,0.18130174,0.0,0.5942383,22.096842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-2,1,1,2,1,2,0,3,2,0,1,-1,0,1,72029,67094814,
142.875,209.51189,1.4863616,0.0,0.0,0.016903365,0.0,-1.0,-1.0,0.260648,111.47976,111.47976,111.47976,0.0,0.0,111.47976,111.47976,0.0,209.51189,0.0,3.0432436,36.19573,36.19573,-1.0,-1.0,-1.0,-1.0,1.2290219,2.4843607,3.713037,-1.0,-1.0,0.05964137,1.0,1.0,0.260648,111.47976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6983,67.75921,94.190865,0.59606934,1.0,94.75,94.190865,0.9958191,90.09028,-2.1914062,1.0,89.75,90.09028,0.9645386,55.457874,18.092424,73.98412,0.59606934,-1.0,-1.0,0.5206471,0.5206471,-1.0,-1.0,-1.0,-2.1914062,1.3560661,1.1718687,1.7474105,-1.0,-1.0,12.313349,0.18341896,0.0012237402,0.0016696968,-1.0,0.0029053588,0.009397174,-1.284668,0.15693204,0.0,0.16357422,39.71482,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-2,1,1,1,1,1,0,3,2,1,1,-1,0,1,72029,67094941,
89.125,221.3011,1.8489207,0.0,0.0,0.48394436,0.0,-1.0,-1.0,1.2297517,152.9188,248.92227,152.9188,0.0,0.0,161.94502,248.92227,161.94502,221.3011,0.0,2.322936,168.42639,168.42639,58.90769,58.90769,0.82618713,0.82618713,2.9575124,1.475666,1.9629183,2.1431694,2.1431694,0.048185006,1.0,1.0,1.2297517,152.9188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6983,109.65023,88.03484,-0.32629395,1.0,88.75,88.03484,0.9958801,39.96303,-1.3552246,1.0,40.625,39.96303,0.9395752,97.4324,39.04034,188.31645,-0.32629395,188.0315,188.0315,0.5892127,0.5892127,-1.0,-1.0,-1.0,-1.3552246,1.1732508,0.7981463,0.5760617,154.87904,154.87904,105.38147,0.66936886,0.6795009,0.44651517,-0.38723654,0.17460404,0.27342394,-0.60791016,0.14028224,0.0,0.14587402,99.685265,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,1,2,2,1,0,6,2,1,1,1,0,1,72029,67094972,
84.9375,149.68806,1.9213134,0.0,0.0,0.05458161,0.0,-1.0,-1.0,0.775469,111.14977,6.0392294,111.298805,0.0,0.0,58.52732,58.52732,6.0392294,149.68806,0.0,2.6060102,86.408554,86.408554,67.342415,-1.0,-1.0,0.40881348,1.8057228,3.0684576,1.7504634,-1.0,0.84498024,0.03402977,1.0,1.0,0.775469,111.14977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6983,30.918913,69.230225,-1.0256348,1.0,71.75,69.230225,0.9975891,31.717228,-2.3574219,1.0,34.25,31.717228,0.90734863,108.96486,78.19368,59.905132,-1.0256348,-1.0,68.87226,1.7634155,1.7634155,-1.0,-1.0,-1.0,-2.3574219,1.3755313,2.9851673,1.5991222,-1.0,143.52556,49.866886,0.39540374,0.058721937,0.051830452,-0.9988853,0.0044774422,0.01568773,-2.006836,0.15710667,0.0,-0.06359863,44.85141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-1,1,3,1,1,0,4,2,1,1,1,0,1,72029,67094996,
122.5,191.70604,1.50247,0.0,0.0,0.11849699,0.0,-1.0,-1.0,2.289578,143.7027,143.7027,143.7027,0.0,0.0,143.7027,143.7027,143.7027,141.85744,0.0,1.9486586,62.9532,62.9532,-1.0,-1.0,-1.0,-1.0,1.8059673,1.548564,2.9728458,-1.0,-1.0,0.055063553,1.0,1.0,2.289578,143.7027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6983,106.577576,93.23331,1.8378906,1.0,95.25,93.23331,0.9894409,37.432632,1.9013672,1.0,31.0,30.01192,0.89349365,15.663304,95.61351,51.982414,1.9013672,-1.0,-1.0,0.244567,0.244567,-1.0,-1.0,-1.0,1.8378906,2.212425,0.564138,0.892263,-1.0,-1.0,78.5707,0.69187796,0.095899194,0.09125642,-0.9999934,0.012731354,0.013335094,1.6005859,0.15598372,0.0,0.24389648,35.872513,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-2,1,0,1,1,1,0,3,2,1,1,-1,0,1,72030,67095133,
-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.47280747,180.09232,180.09232,180.09232,0.0,0.0,180.09232,180.09232,0.0,0.0,0.0,2.5955763,47.835403,47.835403,-1.0,-1.0,-1.0,-1.0,3.7087893,1.5672853,2.2171998,-1.0,-1.0,0.0028211898,1.0,1.0,0.47280747,180.09232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6983,95.63271,116.10145,-1.1040039,1.0,112.25,116.10145,0.9527283,18.327915,0.81921387,1.0,18.4375,18.327915,0.9621887,214.87354,89.83061,110.77148,0.81921387,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.1040039,2.1900406,2.2924383,0.7818603,-1.0,-1.0,113.97605,0.048018772,0.010406713,0.014530198,-1.0,0.00082651625,0.001458816,-2.0439453,0.15677258,0.0,0.2277832,35.251713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-2,1,1,1,1,0,0,3,2,2,1,-1,0,1,72030,67095499,
-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.3615355,118.21984,118.21984,118.21984,0.0,0.0,118.21984,118.21984,118.21984,0.0,0.0,1.9536248,73.541,73.541,-1.0,-1.0,-1.0,-1.0,1.3483949,1.9869819,1.4211512,-1.0,-1.0,0.056871157,1.0,1.0,1.3615355,118.21984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6983,92.20943,71.370476,-0.39526367,1.0,70.25,71.370476,0.9949646,30.207237,-0.0887146,1.0,30.0625,30.207237,0.93344116,163.06612,55.9764,65.42809,-0.0887146,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.39526367,2.0834632,1.924015,2.589506,-1.0,-1.0,106.38656,0.36945033,0.070128776,0.06993675,-0.999658,0.0121673215,0.027463533,0.9124756,0.16512035,0.0,0.6425781,28.884232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,1,1,2,0,3,2,0,1,-1,0,1,72030,67095809,
-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.8478281,83.391106,83.391106,83.391106,0.0,0.0,83.391106,83.391106,83.391106,0.0,0.0,1.7975528,34.107166,34.107166,-1.0,-1.0,-1.0,-1.0,2.6467881,3.408969,0.813673,-1.0,-1.0,0.060042616,1.0,1.0,1.8478281,83.391106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6983,106.658646,142.78973,-0.4699707,1.0,131.0,142.78973,0.9901428,15.833949,-0.55895996,1.0,17.75,17.893553,0.89730835,240.38788,63.763817,161.49637,-0.4699707,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.55895996,1.3075515,1.6141796,1.6708372,-1.0,-1.0,120.06712,0.20927867,0.3674281,0.37719578,-0.99883336,0.14387804,0.1530634,0.83984375,0.1585908,0.0,0.45043945,34.411777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,0,1,1,2,0,3,2,0,1,1,0,1,72030,67096009,
