AK12_lead_mass,AK12_lead_pt,DR_AK12_tau,HTT_boosted,HTT_boosted_WithKinFit,HTT_semi_boosted,HTT_semi_boosted_WithKinFit,HTTv2_lead_mass,HTTv2_lead_pt,HadTop_eta,HadTop_pt,HadTop_pt_CSVsort3rd,HadTop_pt_CSVsort3rd_WithKinFit,HadTop_pt_boosted,HadTop_pt_boosted_WithKinFit,HadTop_pt_highestCSV,HadTop_pt_highestCSV_WithKinFit,HadTop_pt_multilep,HadTop_pt_semi_boosted,HadTop_pt_semi_boosted_WithKinFit,avg_dr_jet,b1_loose_pt,b1_pt,b2_loose_pt,b2_pt,detabb,detabb_loose,dr_lep1_tau_os,dr_lep2_tau_ss,dr_leps,drbb,drbb_loose,evtWeight,fitHTptoHTmass,fitHTptoHTpt,fittedHadTop_eta,fittedHadTop_pt,genTopPt,genTopPt_CSVsort3rd,genTopPt_CSVsort3rd_WithKinFit,genTopPt_boosted,genTopPt_boosted_WithKinFit,genTopPt_highestCSV,genTopPt_highestCSV_WithKinFit,genTopPt_multilep,genTopPt_semi_boosted,genTopPt_semi_boosted_WithKinFit,genWeight,htmiss,lep1_conePt,lep1_eta,lep1_fake_prob,lep1_genLepPt,lep1_pt,lep1_tth_mva,lep2_conePt,lep2_eta,lep2_fake_prob,lep2_genLepPt,lep2_pt,lep2_tth_mva,mT_lep1,mT_lep2,mTauTauVis,max_lep_eta,mbb,mbb_loose,minDR_AK12_L,minDR_AK12_lep,minDR_HTTv2_L,minDR_HTTv2_lep,minDR_HTTv2_tau,min_lep_eta,mindr_lep1_jet,mindr_lep2_jet,mindr_tau_jet,ptbb,ptbb_loose,ptmiss,res-HTT,res-HTT_CSVsort3rd,res-HTT_CSVsort3rd_WithKinFit,res-HTT_IHEP,res-HTT_highestCSV,res-HTT_highestCSV_WithKinFit,tau_eta,tau_fake_prob,tau_genTauPt,tau_mva,tau_pt,N_jetAK12,N_jetAK8,bWj1Wj2_isGenMatchedWithKinFit,bWj1Wj2_isGenMatched_CSVsort3rd,bWj1Wj2_isGenMatched_CSVsort3rd_WithKinFit,bWj1Wj2_isGenMatched_IHEP,bWj1Wj2_isGenMatched_boosted,bWj1Wj2_isGenMatched_boosted_WithKinFit,bWj1Wj2_isGenMatched_highestCSV,bWj1Wj2_isGenMatched_highestCSV_WithKinFit,bWj1Wj2_isGenMatched_semi_boosted,bWj1Wj2_isGenMatched_semi_boosted_WithKinFit,hadtruth,hadtruth_boosted,hadtruth_semi_boosted,lep1_charge,lep1_isTight,lep1_tau_charge,lep2_charge,lep2_isTight,nBJetLoose,nBJetMedium,nElectron,nHTTv2,nJet,nLep,nMuon,nTau,tau_charge,tau_isTight,run,luminosityBlock,event,
-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.8107296,117.224724,117.224724,117.224724,0.0,0.0,117.224724,117.224724,0.0,0.0,0.0,2.9438374,128.10237,93.51088,93.51088,-1.0,-1.0,2.1003418,1.9053233,1.2022624,1.0222926,-1.0,3.0856583,0.039702613,1.0,1.0,0.8107296,117.224724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6983,88.89774,35.590183,0.14038086,1.0,35.0,35.590183,0.99038696,17.1489,-0.46704102,1.0,17.0,17.1489,0.9812927,51.64616,7.6140914,37.264343,0.14038086,-1.0,340.47064,-1.0,-1.0,-1.0,-1.0,-1.0,-0.46704102,2.041302,1.7244885,1.9738141,-1.0,99.548485,76.921906,0.14885537,0.013481347,0.01110307,-1.0,0.008680125,0.0027536508,-0.38519287,0.16290607,0.0,0.008338928,30.419994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-1,1,2,1,1,0,3,2,1,1,1,0,1,15227,14184067,
-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.7739398,62.878704,62.878704,62.878704,0.0,0.0,62.878704,62.878704,62.878704,0.0,0.0,2.2361484,90.30429,90.30429,58.246925,58.246925,0.91033936,0.91033936,2.2995462,1.5784265,0.80659944,2.0077329,2.0077329,0.04403324,1.0,1.0,1.7739398,62.878704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6983,25.284008,33.78546,0.3831787,1.0,33.25,33.78546,0.9899597,18.745777,-0.4081421,1.0,18.1875,18.745777,0.9842529,108.31198,82.58862,56.36664,0.3831787,135.76546,135.76546,-1.0,-1.0,-1.0,-1.0,-1.0,-0.4081421,0.9982698,1.8045294,0.94888806,96.25608,96.25608,96.97851,0.54718983,0.07176031,0.18237008,-0.96881133,0.004045873,0.005344252,1.8527832,1.0,16.9375,-0.12335205,21.53405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-1,1,3,3,2,0,3,2,0,1,1,0,1,15229,14184896,
84.125,140.10619,0.6570422,0.0,0.0,0.4275653,0.0,-1.0,-1.0,0.6548507,127.15461,127.15461,127.15461,0.0,0.0,127.15461,127.15461,127.15461,140.10619,0.0,2.3839045,83.480286,83.480286,-1.0,-1.0,-1.0,-1.0,2.905387,2.0332842,1.658779,-1.0,-1.0,0.062220346,1.0,1.0,0.6548507,127.15461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6983,78.47279,56.063854,0.70092773,1.0,49.125,56.063854,0.97436523,36.78905,-0.6269531,1.0,36.5,36.78905,0.9846802,178.60762,86.642525,91.79371,0.70092773,-1.0,-1.0,0.6570422,2.6362634,-1.0,-1.0,-1.0,-0.6269531,1.4099907,2.6415174,0.9723155,-1.0,-1.0,191.34985,0.24804062,0.035944056,0.021886043,-0.9987479,0.002795824,0.0037372059,0.18344116,0.15761001,0.0,0.7734375,35.825447,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,1,1,1,2,0,3,2,0,1,1,1,1,15229,14185298,
-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.6796563,163.04356,163.04356,163.04356,0.0,0.0,163.04356,163.04356,0.0,0.0,0.0,2.3165643,117.08393,117.08393,63.930195,63.930195,2.2645264,2.2645264,1.1590116,2.2585983,2.4687788,3.2410204,3.2410204,0.033261076,1.0,1.0,1.6796563,163.04356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6983,128.68788,50.81546,0.4642334,1.0,50.75,50.81546,0.97561646,29.238089,1.2487793,1.0,29.4375,29.238089,0.9720459,93.021996,60.288452,29.790125,1.2487793,289.77023,289.77023,-1.0,-1.0,-1.0,-1.0,-1.0,0.4642334,1.1373458,1.5514826,2.2122223,87.26314,87.26314,120.27906,0.391649,0.06109761,0.01524691,-1.0,0.0007192372,0.00090746925,0.09524536,0.17731836,0.0,0.08099365,20.234932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-1,1,2,2,1,0,3,2,1,1,1,0,1,15229,14185431,
106.125,144.91034,2.3905082,0.0,0.0,0.16234311,0.0,-1.0,-1.0,0.3695021,108.90146,108.90146,108.90146,0.0,0.0,108.90146,108.90146,108.90146,144.91034,0.0,2.4966104,81.083885,81.083885,-1.0,-1.0,-1.0,-1.0,2.3387659,2.0472336,0.4689981,-1.0,-1.0,0.053653166,1.0,1.0,0.3695021,108.90146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6983,39.801346,46.596508,-1.095459,1.0,51.625,46.596508,0.97280884,42.50543,-0.88708496,1.0,43.25,42.50543,0.99749756,73.65929,68.015976,88.92242,-0.88708496,-1.0,-1.0,0.25310358,0.25310358,-1.0,-1.0,-1.0,-1.095459,1.021085,1.4868765,2.5101728,-1.0,-1.0,29.194101,0.11087036,0.0075178216,0.0026685377,-0.99989045,0.0036973627,0.0024432659,-1.9157715,0.15757757,0.0,0.9272461,43.81948,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,1,1,1,0,3,2,1,1,-1,1,1,15229,14185565,
99.9375,333.45056,2.7669694,0.0,0.0,0.0067204996,0.0,-1.0,-1.0,1.0707505,115.77007,115.77007,115.77007,0.0,0.0,115.77007,115.77007,0.0,333.45056,0.0,3.0066366,264.12598,264.12598,-1.0,-1.0,-1.0,-1.0,2.5891063,2.696158,1.1099412,-1.0,-1.0,0.056967456,1.0,1.0,1.0707505,115.77007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6983,170.74132,54.07589,0.8815918,1.0,53.25,54.07589,0.99472046,48.356342,0.7336426,1.0,48.25,48.356342,0.99417114,62.59033,94.22909,78.97107,0.8815918,-1.0,-1.0,0.5190135,0.5190135,-1.0,-1.0,-1.0,0.7336426,0.6505594,0.9959783,1.5981175,-1.0,-1.0,54.36406,0.020380571,0.016354697,0.025286006,-1.0,0.0030387482,0.0056243734,1.3173828,0.16005215,0.0,0.96972656,32.408836,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-1,1,1,1,1,0,3,2,1,1,1,1,1,15229,14185634,
97.1875,176.01628,3.5975442,0.0,0.0,0.07434847,0.0,-1.0,-1.0,1.1048213,76.28203,103.019936,76.28203,0.0,0.0,103.019936,70.715096,76.28203,176.01628,0.0,2.411755,125.41919,82.81954,82.81954,-1.0,-1.0,0.99438477,1.3822372,3.3881254,2.012558,-1.0,2.6269913,0.0586385,1.0,1.0,1.1048213,76.28203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6983,50.085022,107.26956,-0.07695007,1.0,106.5,107.26956,0.9972229,43.430576,1.1809082,1.0,43.875,43.430576,0.9336853,164.01881,47.53343,63.06926,1.1809082,-1.0,220.71394,0.36105186,0.36105186,-1.0,-1.0,-1.0,-0.07695007,0.72656226,0.57008696,0.6867613,-1.0,82.6777,70.63114,0.5527524,0.08281384,0.075807706,-0.8027495,0.014065314,0.019564236,-0.7965088,0.17646042,0.0,0.86816406,20.841063,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,1,4,1,2,0,4,2,0,1,1,1,1,15230,14186318,
-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.8452347,59.453262,59.453262,59.453262,0.0,0.0,59.453262,59.453262,59.453262,0.0,0.0,2.2617447,64.37873,64.37873,58.05931,58.05931,0.63812256,0.63812256,1.5133024,2.567036,1.2936245,2.5841768,2.5841768,0.05210769,1.0,1.0,0.8452347,59.453262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6983,45.202816,75.709465,0.4611206,1.0,76.0,75.709465,0.9968567,18.151567,-0.5012207,1.0,17.125,16.707516,0.88449097,98.597176,63.07505,31.366926,0.4611206,124.910484,124.910484,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5012207,1.3542289,0.93684834,1.2525308,38.832756,38.832756,69.76618,0.9335139,0.05924884,0.034359965,-0.99142283,0.007671706,0.007903383,-0.5062256,0.16173895,0.0,0.070739746,31.232046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-1,0,3,3,2,0,3,2,0,1,1,0,1,15231,14187265,
129.875,188.37859,0.9477989,0.0,0.0,0.2941644,0.0,-1.0,-1.0,1.5927249,128.9462,188.17384,128.9462,0.0,0.0,128.9462,128.9462,128.9462,188.37859,0.0,2.156475,225.60086,84.13052,84.13052,-1.0,-1.0,1.7835693,1.0563637,1.5423359,1.8335967,-1.0,2.4252505,0.1097953,1.0,1.0,1.5927249,128.9462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6983,151.39757,47.836163,-0.22479248,1.0,47.75,47.836163,0.912323,29.071144,-0.6793213,1.0,29.1875,29.071144,0.9012146,134.74036,40.936653,28.037586,-0.22479248,-1.0,346.1439,0.8521428,0.8521428,-1.0,-1.0,-1.0,-0.6793213,1.0630195,1.86826,0.9978249,-1.0,234.99062,104.04136,0.73936415,0.09867032,0.16891961,-0.9279003,0.027710292,0.04062853,0.32269287,0.17411983,0.0,0.21228027,22.499517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-1,1,2,1,0,0,5,2,2,1,1,0,1,15231,14187318,
117.375,153.88753,0.32072702,0.0,0.0,0.44726405,0.0,-1.0,-1.0,1.6894523,53.94148,53.94148,53.94148,0.0,0.0,53.94148,53.94148,53.94148,153.88753,0.0,2.2298481,26.615479,26.615479,-1.0,-1.0,-1.0,-1.0,2.4764068,1.1955942,2.6564105,-1.0,-1.0,0.06549334,1.0,1.0,1.6894523,53.94148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6983,47.22707,99.04218,0.9193115,1.0,100.5,99.04218,0.9966736,32.682537,0.82995605,1.0,32.5,32.682537,0.9662781,105.8182,45.890785,115.61426,0.9193115,-1.0,-1.0,0.32072702,0.87803376,-1.0,-1.0,-1.0,0.82995605,1.3716952,0.6117097,1.7220803,-1.0,-1.0,58.025185,0.4271054,0.02903925,0.039264712,-0.9999328,0.011328009,0.0062958626,0.5977783,0.15682633,0.0,0.4074707,36.95804,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,1,1,1,1,0,3,2,1,1,1,0,1,15231,14187432,
